,habitat_id,habitat_code,habitat_priority,habitat_np,habitat_cover,habitat_caves,habitat_data_quality,habitat_representativity,habitat_relative_surface,habitat_conservation,habitat_global,site_code,habitat_cover_ha,year,id_reporte
12340,11569,9150,0,0,0.168,,G,A,C,A,B,ES5130015,65.813,2023,135
12341,11591,9540,0,0,0.119,,G,C,C,C,C,ES5130015,37.79,2023,135
12342,11566,9120,0,0,0.109,,G,C,C,C,C,ES5130015,30.378,2023,135
12343,11521,5110,0,0,5.218,,G,A,C,A,A,ES5130015,2467.297,2023,135
12344,11507,3240,0,0,,,G,,C,,,ES5130015,34.091,2023,135
12345,21006,9580,0,0,0.003,,G,B,C,B,B,ES5130015,0.888,2023,135
12346,11515,4030,0,0,0.005,,G,A,C,A,B,ES5130015,2.026,2023,135
12347,11584,9340,0,0,28.196,,G,A,C,A,B,ES5130015,9130.04,2023,135
12348,11538,6220,0,0,0.752,,G,C,C,C,C,ES5130015,251.811,2023,135
12349,11542,6420,0,0,0.03,,G,A,C,A,B,ES5130015,11.698,2023,135
12350,11557,8130,0,0,0.087,,G,A,C,A,B,ES5130015,32.803,2023,135
12351,11590,9530,0,0,0.838,,G,A,C,A,B,ES5130015,276.238,2023,135
12352,11536,6170,0,0,0.014,,G,A,C,A,A,ES5130015,4.364,2023,135
12353,11571,9180,0,0,0.071,,G,A,C,A,A,ES5130015,28.473,2023,135
12354,11558,8210,0,0,3.408,,G,A,C,A,B,ES5130015,1065.677,2023,135
12355,11524,5210,0,0,2.105,,G,A,C,A,B,ES5130015,711.693,2023,135
12356,11520,4090,0,0,0.488,,G,B,C,B,B,ES5130015,158.876,2023,135
12357,11579,92A0,0,0,0.32,,G,B,C,B,B,ES5130015,113.656,2023,135
12358,11532,6110,0,0,,,P,,C,,,ES5130015,0.01,2023,135
12359,11590,9530,0,0,,,G,,C,,,ES5130016,27.094,2023,135
12360,11481,1430,0,0,0.022,,G,B,C,B,B,ES5130016,8.527,2023,135
12361,11483,1520,0,0,8.002,,G,B,C,B,B,ES5130016,1836.472,2023,135
12362,11584,9340,0,0,5.106,,G,C,C,C,C,ES5130016,2191.867,2023,135
12363,11479,1410,0,0,,,G,,C,,,ES5130016,1.631,2023,135
12364,11577,9240,0,0,2.46,,G,B,C,B,B,ES5130016,743.687,2023,135
12365,11538,6220,0,0,1.14,,G,B,C,B,B,ES5130016,301.981,2023,135
12366,11579,92A0,0,0,0.191,,G,C,C,C,C,ES5130016,57.045,2023,135
12367,11591,9540,0,0,0.502,,G,C,C,C,C,ES5130016,82.693,2023,135
12368,11524,5210,0,0,0.878,,G,C,C,C,C,ES5130016,127.606,2023,135
12369,11479,1410,0,0,6.326,,G,B,C,B,B,ES5130017,1.363,2023,135
12370,11581,92D0,0,0,16.108,,G,B,C,B,B,ES5130017,4.135,2023,135
12371,11481,1430,0,0,1.586,,G,C,C,C,C,ES5130018,0.287,2023,135
12372,11579,92A0,0,0,,,G,,C,,,ES5130018,3.358,2023,135
12373,11482,1510,0,0,,,P,,C,,,ES5130018,0.1,2023,135
12374,11521,5110,0,0,,,G,,C,,,ES5130019,0.788,2023,135
12375,11500,3140,0,0,2.7,,G,C,C,C,C,ES5130019,4.646,2023,135
12376,11551,7210,0,0,,,G,C,C,C,C,ES5130019,0.1,2023,135
12377,11584,9340,0,0,3.089,,G,C,C,C,C,ES5130019,1.35,2023,135
12378,11537,6210,0,0,10.881,,G,C,C,C,C,ES5130019,3.975,2023,135
12379,11504,3190,0,0,,,G,,,,,ES5130019,15.488,2023,135
12380,11501,3150,0,0,41.176,,G,B,C,B,B,ES5130019,1.549,2023,135
12381,11579,92A0,0,0,25.507,,G,B,C,B,B,ES5130020,144.967,2023,135
12382,11481,1430,0,0,,,G,,C,,,ES5130020,0.001,2023,135
12383,11511,3280,0,0,3.531,,G,B,C,B,B,ES5130020,7.319,2023,135
12384,11509,3260,0,0,5.279,,G,B,C,B,B,ES5130020,10.152,2023,135
12385,11510,3270,0,0,2.495,,G,B,C,B,B,ES5130020,4.994,2023,135
12386,11574,91E0,0,0,,,G,C,C,C,C,ES5130020,1.744,2023,135
12387,11577,9240,0,0,0.162,,G,C,C,C,C,ES5130021,11.203,2023,135
12388,11579,92A0,0,0,,,G,,C,,,ES5130021,3.191,2023,135
12389,11591,9540,0,0,4.539,,G,C,C,C,C,ES5130021,390.814,2023,135
12390,11483,1520,0,0,11.925,,G,B,C,B,B,ES5130021,978.542,2023,135
12391,11481,1430,0,0,1.042,,G,C,C,C,C,ES5130021,54.191,2023,135
12392,11558,8210,0,0,0.265,,G,C,C,C,C,ES5130021,26.289,2023,135
12393,11538,6220,0,0,1.988,,G,B,C,B,B,ES5130021,239.859,2023,135
12394,11510,3270,0,0,,,G,,C,,,ES5130021,0.003,2023,135
12395,11584,9340,0,0,6.571,,G,C,C,C,C,ES5130021,611.499,2023,135
12396,11501,3150,0,0,,,G,A,C,C,B,ES5130022,5.281,2023,135
12397,11544,6510,0,0,1.678,,G,C,C,C,C,ES5130022,0.462,2023,135
12398,11541,6410,0,0,,,G,A,C,C,A,ES5130022,5.409,2023,135
12399,11509,3260,0,0,,,G,C,C,B,B,ES5130022,0.001,2023,135
12400,11543,6430,0,0,,,G,C,C,A,B,ES5130022,0.001,2023,135
12401,11574,91E0,0,0,,,G,A,C,A,C,ES5130022,7.674,2023,135
12402,11507,3240,0,0,,,G,A,C,B,A,ES5130022,23.808,2023,135
12403,11590,9530,0,0,7.706,,G,B,C,B,C,ES5130023,43.541,2023,135
12404,11574,91E0,0,0,,,G,,C,,,ES5130023,0.317,2023,135
12405,11537,6210,0,0,0.57,,G,A,C,A,B,ES5130023,1.357,2023,135
12406,11558,8210,0,0,,,G,,C,,,ES5130023,44.51,2023,135
12407,11544,6510,0,0,0.887,,G,A,C,A,C,ES5130023,2.701,2023,135
12408,11584,9340,0,0,45.351,,G,A,C,A,A,ES5130023,175.343,2023,135
12409,11544,6510,0,0,0.179,,G,A,C,A,C,ES5130024,1.775,2023,135
12410,11537,6210,0,0,15.381,,G,A,C,A,C,ES5130024,126.538,2023,135
12411,11569,9150,0,0,7.377,,G,A,C,A,C,ES5130024,79.617,2023,135
12412,11584,9340,0,0,7.975,,G,A,C,A,C,ES5130024,91.745,2023,135
12413,11557,8130,0,0,,,G,,C,,,ES5130024,14.545,2023,135
12414,11558,8210,0,0,5.072,,G,A,C,A,C,ES5130024,80.836,2023,135
12415,11567,9130,0,0,1.4,,G,C,C,C,C,ES5130024,13.197,2023,135
12416,11507,3240,0,0,,,G,,C,,,ES5130024,3.206,2023,135
12417,11521,5110,0,0,4.479,,G,A,C,A,C,ES5130024,286.865,2023,135
12418,11579,92A0,0,0,0.086,,G,C,C,C,C,ES5130025,2.602,2023,135
12419,11481,1430,0,0,0.475,,G,B,C,B,C,ES5130025,11.048,2023,135
12420,11584,9340,0,0,0.816,,G,C,C,C,C,ES5130025,52.827,2023,135
12421,11591,9540,0,0,0.511,,G,C,C,C,C,ES5130025,27.485,2023,135
12422,11538,6220,0,0,5.259,,G,B,C,B,C,ES5130025,289.336,2023,135
12423,11483,1520,0,0,4.942,,G,B,C,B,B,ES5130025,183.761,2023,135
12424,11557,8130,0,0,1.104,,G,C,C,C,C,ES5130026,41.218,2023,135
12425,11574,91E0,0,0,0.25,,G,B,C,B,B,ES5130026,16.72,2023,135
12426,11521,5110,0,0,6.889,,G,B,C,B,B,ES5130026,303.801,2023,135
12427,11537,6210,0,0,0.942,,G,C,C,C,C,ES5130026,37.032,2023,135
12428,11507,3240,0,0,0.1,,G,C,C,C,C,ES5130026,12.34,2023,135
12429,11544,6510,0,0,0.122,,G,C,C,C,C,ES5130026,1.066,2023,135
12430,11590,9530,0,0,22.472,,G,B,C,B,B,ES5130026,812.15,2023,135
12431,11522,5120,0,0,0.027,,G,C,C,C,C,ES5130026,0.025,2023,135
12432,11584,9340,0,0,14.457,,G,C,C,C,C,ES5130026,586.463,2023,135
12433,11524,5210,0,0,0.857,,G,C,C,C,C,ES5130026,19.045,2023,135
12434,11571,9180,0,0,,,G,,C,,,ES5130026,0.594,2023,135
12435,11483,1520,0,0,0.171,,G,C,C,C,C,ES5130026,7.894,2023,135
12436,11558,8210,0,0,5.287,,G,B,C,B,B,ES5130026,147.15,2023,135
12437,11577,9240,0,0,3.547,,G,C,C,B,C,ES5130027,76.304,2023,135
12438,11584,9340,0,0,0.394,,G,C,C,C,C,ES5130027,37.749,2023,135
12439,11524,5210,0,0,0.028,,G,C,C,C,C,ES5130027,1.437,2023,135
12440,11481,1430,0,0,,,G,,C,,,ES5130027,2.27,2023,135
12441,11590,9530,0,0,37.922,,G,B,C,B,B,ES5130027,1089.842,2023,135
12442,11524,5210,0,0,1.269,,G,C,C,C,C,ES5130028,61.056,2023,135
12443,11521,5110,0,0,0.018,,G,C,C,C,C,ES5130028,2.223,2023,135
12444,11574,91E0,0,0,0.094,,G,B,C,B,B,ES5130028,1.638,2023,135
12445,11584,9340,0,0,3.916,,G,C,C,C,C,ES5130028,279.461,2023,135
12446,11538,6220,0,0,0.299,,G,C,C,C,C,ES5130028,10.746,2023,135
12447,11507,3240,0,0,,,G,,C,,,ES5130028,27.409,2023,135
12448,11552,7220,0,0,,,G,,C,,,ES5130028,1.8,2023,135
12449,11590,9530,0,0,28.241,,G,A,C,B,A,ES5130028,1673.028,2023,135
12450,11577,9240,0,0,0.411,,G,C,C,C,C,ES5130028,30.853,2023,135
12451,11558,8210,0,0,1.511,,G,B,C,B,B,ES5130028,103.024,2023,135
12452,11590,9530,0,0,11.618,,G,B,C,B,B,ES5130029,678.96,2023,135
12453,11558,8210,0,0,1.171,,G,C,C,C,C,ES5130029,180.302,2023,135
12454,11524,5210,0,0,,,G,,C,,,ES5130029,3.356,2023,135
12455,11584,9340,0,0,4.868,,G,C,C,C,C,ES5130029,907.109,2023,135
12456,11567,9130,0,0,,,G,,C,,,ES5130029,22.528,2023,135
12457,11591,9540,0,0,2.82,,G,C,C,B,C,ES5130029,284.557,2023,135
12458,11541,6410,0,0,,,G,,C,,,ES5130029,1.109,2023,135
12459,11521,5110,0,0,0.725,,G,C,C,C,C,ES5130029,70.38,2023,135
12460,11537,6210,0,0,1.017,,G,C,C,C,C,ES5130029,98.08,2023,135
12461,11507,3240,0,0,0.119,,G,B,C,B,B,ES5130029,17.151,2023,135
12462,11577,9240,0,0,,,G,,C,,,ES5130029,3.587,2023,135
12463,11538,6220,0,0,,,G,,C,,,ES5130029,0.979,2023,135
12464,11544,6510,0,0,0.054,,G,C,C,C,C,ES5130029,5.905,2023,135
12465,11560,8230,0,0,,,G,,C,,,ES5130029,1.033,2023,135
12466,11571,9180,0,0,,,G,,C,,,ES5130029,1.78,2023,135
12467,11574,91E0,0,0,0.027,,G,C,C,C,C,ES5130029,0.57,2023,135
12468,11542,6420,0,0,0.084,,G,C,C,C,C,ES5130029,10.535,2023,135
12469,11569,9150,0,0,2.68,,G,B,C,B,B,ES5130029,163.534,2023,135
12470,11551,7210,0,0,2.704,,G,C,C,C,C,ES5130030,0.429,2023,135
12471,11542,6420,0,0,,,G,,C,,,ES5130030,0.1,2023,135
12472,11521,5110,0,0,4.946,,G,C,C,C,C,ES5130030,3.346,2023,135
12473,11521,5110,0,0,3.469,,G,C,C,C,C,ES5130032,136.858,2023,135
12474,11537,6210,0,0,0.176,,G,C,C,C,C,ES5130032,37.224,2023,135
12475,11524,5210,0,0,0.982,,G,C,C,C,C,ES5130032,305.439,2023,135
12476,11483,1520,0,0,0.911,,G,C,C,C,C,ES5130032,61.634,2023,135
12477,11538,6220,0,0,2.148,,G,C,C,C,C,ES5130032,200.828,2023,135
12478,11591,9540,0,0,18.077,,G,B,C,B,B,ES5130032,668.201,2023,135
12479,11590,9530,0,0,,,G,,C,,,ES5130032,13.935,2023,135
12480,11558,8210,0,0,3.739,,G,C,C,C,C,ES5130032,382.284,2023,135
12481,11579,92A0,0,0,0.184,,G,C,C,C,C,ES5130032,3.746,2023,135
12482,11542,6420,0,0,0.015,,G,C,C,C,C,ES5130032,0.553,2023,135
12483,11577,9240,0,0,5.91,,G,C,C,C,C,ES5130032,334.983,2023,135
12484,11557,8130,0,0,,,G,,C,,,ES5130032,15.376,2023,135
12485,11584,9340,0,0,13.67,,G,B,C,B,B,ES5130032,1152.757,2023,135
12486,11574,91E0,0,0,4.45,,G,B,C,B,B,ES5130034,6.076,2023,135
12487,11541,6410,0,0,0.73,,G,B,C,B,B,ES5130034,0.149,2023,135
12488,11507,3240,0,0,6.56,,G,B,C,B,B,ES5130034,45.475,2023,135
12489,11570,9160,0,0,18.579,,G,B,C,B,B,ES5130034,37.255,2023,135
12490,11571,9180,0,0,1.174,,G,C,C,C,C,ES5130034,1.69,2023,135
12491,11544,6510,0,0,23.195,,G,B,C,B,B,ES5130034,48.952,2023,135
12492,11559,8220,0,0,0.471,,G,C,C,C,C,ES5130034,0.129,2023,135
12493,11515,4030,0,0,0.01,,G,C,C,C,C,ES5130034,0.072,2023,135
12494,11579,92A0,0,0,6.985,,G,C,C,C,C,ES5130034,10.759,2023,135
12495,11497,3110,0,0,,,G,,C,,,ES5130034,3.055,2023,135
12496,11481,1430,0,0,0.852,,G,C,C,C,C,ES5130035,2.922,2023,135
12497,11581,92D0,0,0,,,G,,C,,,ES5130035,1.471,2023,135
12498,11476,1310,0,0,0.717,,G,B,C,B,B,ES5130035,7.379,2023,135
12499,11482,1510,0,0,,,G,C,C,C,C,ES5130035,2.335,2023,135
12500,11479,1410,0,0,,,G,,C,,,ES5130036,7.593,2023,135
12501,11480,1420,0,0,0.05,,G,C,C,C,C,ES5130036,3.157,2023,135
12502,11579,92A0,0,0,0.01,,G,C,C,C,C,ES5130036,6.243,2023,135
12503,11538,6220,0,0,0.915,,G,C,C,C,C,ES5130036,230.893,2023,135
12504,11584,9340,0,0,0.26,,G,C,C,C,C,ES5130036,18.738,2023,135
12505,11482,1510,0,0,,,G,,C,,,ES5130036,7.811,2023,135
12506,11481,1430,0,0,0.411,,G,C,C,C,C,ES5130036,17.599,2023,135
12507,11481,1430,0,0,,,G,,C,,,ES5130037,6.825,2023,135
12508,11480,1420,0,0,0.768,,G,C,C,C,C,ES5130038,10.021,2023,135
12509,11479,1410,0,0,0.054,,G,B,C,B,B,ES5130038,0.845,2023,135
12510,11538,6220,0,0,4.16,,G,C,C,C,C,ES5130038,388.218,2023,135
12511,11551,7210,0,0,0.493,,G,A,C,A,A,ES5130038,1.934,2023,135
12512,11482,1510,0,0,0.758,,G,C,C,C,C,ES5130038,4.009,2023,135
12513,11581,92D0,0,0,0.026,,G,C,C,C,C,ES5130038,0.893,2023,135
12514,11529,5330,0,0,0.178,,G,C,C,C,C,ES5130038,5.485,2023,135
12515,11591,9540,0,0,2.34,,G,C,C,C,C,ES5130038,76.094,2023,135
12516,11501,3150,0,0,0.685,,G,A,C,A,A,ES5130038,0.558,2023,135
12517,11481,1430,0,0,12.83,,G,B,C,B,B,ES5130038,432.838,2023,135
12518,11579,92A0,0,0,,,G,,C,,,ES5130039,0.008,2023,135
12519,11584,9340,0,0,0.178,,G,C,C,C,C,ES5130039,7.891,2023,135
12520,11538,6220,0,0,0.236,,G,C,C,C,C,ES5130039,76.288,2023,135
12521,11591,9540,0,0,35.761,,G,B,C,B,B,ES5130039,1099.328,2023,135
12522,11558,8210,0,0,,,G,,C,,,ES5130040,6.692,2023,135
12523,11481,1430,0,0,3.78,,G,B,C,B,B,ES5130040,234.579,2023,135
12524,11529,5330,0,0,0.097,,G,C,C,C,C,ES5130040,8.924,2023,135
12525,11579,92A0,0,0,0.14,,G,B,C,B,B,ES5130040,5.177,2023,135
12526,11591,9540,0,0,0.521,,G,C,C,C,C,ES5130040,25.379,2023,135
12527,11538,6220,0,0,0.878,,G,C,C,C,C,ES5130040,116.584,2023,135
12528,11538,6220,0,0,0.59,,G,C,C,C,C,ES5140001,4.627,2023,135
12529,11591,9540,0,0,0.847,,G,C,C,C,C,ES5140001,42.045,2023,135
12530,11464,1120,0,0,25.757,,G,A,C,B,A,ES5140001,1908.81,2023,135
12531,11474,1240,0,0,0.278,,G,B,C,B,B,ES5140001,11.465,2023,135
12532,11479,1410,0,0,0.032,,G,B,C,B,B,ES5140001,1.303,2023,135
12533,11581,92D0,0,0,0.046,,G,C,C,C,C,ES5140001,1.565,2023,135
12534,11469,1170,0,0,,,M,,C,,,ES5140001,0.627,2023,135
12535,11480,1420,0,0,0.023,,G,B,C,B,B,ES5140001,0.664,2023,135
12536,11529,5330,0,0,0.109,,G,C,C,C,C,ES5140001,57.459,2023,135
12537,11467,1150,0,0,0.037,,G,B,C,B,B,ES5140001,1.211,2023,135
12538,11529,5330,0,0,61.983,,G,B,C,B,B,ES5140002,797.337,2023,135
12539,11584,9340,0,0,2.292,,G,C,C,C,C,ES5140002,46.125,2023,135
12540,11591,9540,0,0,0.579,,G,C,C,C,C,ES5140002,1.212,2023,135
12541,11538,6220,0,0,0.502,,G,C,C,C,C,ES5140002,236.92,2023,135
12542,11558,8210,0,0,0.263,,G,C,C,C,C,ES5140002,4.64,2023,135
12543,11538,6220,0,0,0.226,,G,C,C,C,C,ES5140003,5.121,2023,135
12544,11481,1430,0,0,0.047,,G,C,C,C,C,ES5140003,0.257,2023,135
12545,11591,9540,0,0,45.576,,G,B,C,B,B,ES5140003,1047.676,2023,135
12546,11542,6420,0,0,1.051,,G,B,C,B,B,ES5140003,14.287,2023,135
12547,11579,92A0,0,0,,,G,,C,,,ES5140003,3.112,2023,135
12548,11508,3250,0,0,0.244,,G,B,C,B,B,ES5140003,2.845,2023,135
12549,11483,1520,0,0,0.233,,G,C,C,C,C,ES5140003,5.614,2023,135
12550,11584,9340,0,0,0.134,,G,B,C,B,B,ES5140003,8.448,2023,135
12551,11577,9240,0,0,0.848,,G,A,C,A,B,ES5140003,10.445,2023,135
12552,11479,1410,0,0,1.853,,G,C,C,C,C,ES5140004,2.451,2023,135
12553,11467,1150,0,0,3.232,,G,B,C,B,B,ES5140004,1.97,2023,135
12554,11584,9340,0,0,1.645,,G,A,C,A,B,ES5140005,180.455,2023,135
12555,11529,5330,0,0,52.724,,G,A,C,A,B,ES5140005,1539.835,2023,135
12556,11591,9540,0,0,1.779,,G,A,C,A,B,ES5140005,281.519,2023,135
12557,11558,8210,0,0,1.758,,G,A,C,A,B,ES5140005,76.767,2023,135
12558,11538,6220,0,0,0.528,,G,A,C,A,B,ES5140005,208.17,2023,135
12559,11508,3250,0,0,0.06,,G,C,C,C,C,ES5140006,11.989,2023,135
12560,11581,92D0,0,0,0.04,,G,C,C,C,C,ES5140006,6.669,2023,135
12561,11558,8210,0,0,7.257,,G,B,C,B,B,ES5140006,831.931,2023,135
12562,11590,9530,0,0,,,G,,C,,,ES5140006,6.5,2023,135
12563,11591,9540,0,0,14.126,,G,A,C,A,B,ES5140006,2275.731,2023,135
12564,11524,5210,0,0,0.539,,G,B,C,B,B,ES5140006,123.238,2023,135
12565,11557,8130,0,0,2.125,,G,A,C,A,B,ES5140006,178.063,2023,135
12566,11579,92A0,0,0,0.011,,G,C,C,C,C,ES5140006,1.613,2023,135
12567,11520,4090,0,0,0.073,,G,C,C,C,C,ES5140006,10.473,2023,135
12568,21006,9580,0,0,,,G,A,C,A,B,ES5140006,1.23,2023,135
12569,11538,6220,0,0,1.793,,G,B,C,B,B,ES5140006,277.167,2023,135
12570,11584,9340,0,0,1.903,,G,B,C,B,B,ES5140006,690.034,2023,135
12571,11529,5330,0,0,17.513,,G,C,C,C,C,ES5140006,1299.135,2023,135
12572,11474,1240,0,0,0.556,,G,B,C,B,B,ES5140007,5.009,2023,135
12573,11493,2250,0,0,0.09,,P,B,C,B,B,ES5140007,1.11,2023,135
12574,11485,2120,0,0,0.18,,G,B,C,B,B,ES5140007,1.014,2023,135
12575,11490,2210,0,0,0.72,,G,B,C,B,B,ES5140007,4.056,2023,135
12576,11467,1150,0,0,0.257,,G,A,C,A,B,ES5140007,2.685,2023,135
12577,11579,92A0,0,0,0.09,,G,C,C,C,C,ES5140007,0.285,2023,135
12578,11591,9540,0,0,4.673,,G,A,C,A,B,ES5140007,52.925,2023,135
12579,11469,1170,0,0,,,M,,C,,,ES5140007,0.431,2023,135
12580,11524,5210,0,0,0.137,,G,C,C,C,C,ES5140007,1.687,2023,135
12581,11480,1420,0,0,0.367,,G,B,C,B,B,ES5140007,3.919,2023,135
12582,11464,1120,0,0,13.309,,G,A,C,B,A,ES5140007,2.17,2023,135
12583,11479,1410,0,0,0.345,,G,C,C,C,C,ES5140007,1.724,2023,135
12584,11571,9180,0,0,,,G,,C,,,ES5140008,78.0,2023,135
12585,11521,5110,0,0,0.078,,G,B,C,B,B,ES5140008,40.31,2023,135
12586,11524,5210,0,0,0.004,,G,B,C,B,B,ES5140008,2.867,2023,135
12587,11538,6220,0,0,1.558,,G,B,C,B,B,ES5140008,468.722,2023,135
12588,11590,9530,0,0,8.319,,G,B,C,B,B,ES5140008,2203.554,2023,135
12589,11577,9240,0,0,0.514,,G,B,C,B,B,ES5140008,193.653,2023,135
12590,11557,8130,0,0,0.01,,G,B,C,B,B,ES5140008,2.986,2023,135
12591,11508,3250,0,0,0.161,,G,B,C,B,B,ES5140008,35.143,2023,135
12592,11591,9540,0,0,13.567,,G,A,C,A,B,ES5140008,4205.008,2023,135
12593,11509,3260,0,0,0.004,,G,C,C,C,C,ES5140008,2.322,2023,135
12594,11578,9260,0,0,0.741,,G,B,C,B,B,ES5140008,234.376,2023,135
12595,11529,5330,0,0,0.023,,G,C,C,C,C,ES5140008,3.744,2023,135
12596,11576,9230,0,0,0.327,,G,B,C,B,B,ES5140008,71.358,2023,135
12597,11579,92A0,0,0,0.011,,G,B,C,B,B,ES5140008,10.554,2023,135
12598,11559,8220,0,0,0.059,,G,A,C,A,B,ES5140008,26.286,2023,135
12599,11542,6420,0,0,,,G,,C,,,ES5140008,7.048,2023,135
12600,11584,9340,0,0,24.184,,G,B,C,B,B,ES5140008,8228.974,2023,135
12601,11558,8210,0,0,0.426,,G,A,C,A,B,ES5140008,128.484,2023,135
12602,11520,4090,0,0,0.016,,G,C,C,C,C,ES5140008,3.076,2023,135
12603,11524,5210,0,0,,,G,,C,,,ES5140009,9.139,2023,135
12604,11584,9340,0,0,5.247,,G,B,C,B,B,ES5140009,1687.862,2023,135
12605,11557,8130,0,0,0.493,,G,A,C,A,B,ES5140009,72.978,2023,135
12606,11510,3270,0,0,,,G,,C,,,ES5140009,0.148,2023,135
12607,11483,1520,0,0,0.009,,G,B,C,B,B,ES5140009,2.423,2023,135
12608,11508,3250,0,0,0.017,,G,C,C,C,C,ES5140009,1.29,2023,135
12609,11529,5330,0,0,7.408,,G,C,C,C,C,ES5140009,1682.111,2023,135
12610,11590,9530,0,0,0.408,,G,B,C,B,B,ES5140009,2.006,2023,135
12611,11520,4090,0,0,0.296,,G,B,C,B,B,ES5140009,35.136,2023,135
12612,11559,8220,0,0,0.074,,G,C,C,C,C,ES5140009,36.473,2023,135
12613,11558,8210,0,0,2.823,,G,A,C,A,B,ES5140009,923.376,2023,135
12614,11538,6220,0,0,3.101,,G,B,C,B,B,ES5140009,1675.825,2023,135
12615,11591,9540,0,0,27.996,,G,A,C,A,B,ES5140009,5552.602,2023,135
12616,11521,5110,0,0,0.07,,G,C,C,C,C,ES5140009,6.683,2023,135
12617,11509,3260,0,0,4.77,,G,B,C,B,B,ES5140010,69.363,2023,135
12618,11591,9540,0,0,1.209,,G,C,C,C,C,ES5140010,5.927,2023,135
12619,11538,6220,0,0,1.239,,G,C,C,B,C,ES5140010,6.266,2023,135
12620,11579,92A0,0,0,22.26,,G,A,C,A,B,ES5140010,87.621,2023,135
12621,11581,92D0,0,0,4.806,,G,A,C,A,B,ES5140010,24.802,2023,135
12622,11542,6420,0,0,0.205,,G,B,C,B,B,ES5140010,0.29,2023,135
12623,11511,3280,0,0,0.205,,G,C,C,C,C,ES5140010,0.34,2023,135
12624,11510,3270,0,0,0.205,,G,C,C,C,C,ES5140010,0.34,2023,135
12625,11542,6420,0,0,0.067,,G,A,C,A,B,ES5140011,43.697,2023,135
12626,11500,3140,0,0,,,G,D,C,B,C,ES5140011,0.65,2023,135
12627,11538,6220,0,0,2.283,,G,B,C,B,B,ES5140011,1920.686,2023,135
12628,11590,9530,0,0,11.84,,G,B,C,B,B,ES5140011,3664.034,2023,135
12629,11562,8310,0,0,0.002,,P,B,C,B,B,ES5140011,0.01,2023,135
12630,11569,9150,0,0,0.158,,G,A,C,A,B,ES5140011,60.072,2023,135
12631,11591,9540,0,0,14.734,,G,A,C,A,B,ES5140011,6575.667,2023,135
12632,11524,5210,0,0,3.648,,G,A,C,A,B,ES5140011,1254.136,2023,135
12633,11503,3170,0,0,,,G,C,C,B,B,ES5140011,4.36,2023,135
12634,11558,8210,0,0,5.098,,G,A,C,A,A,ES5140011,2232.558,2023,135
12635,11543,6430,0,0,,,G,D,C,C,C,ES5140011,0.1,2023,135
12636,11520,4090,0,0,1.676,,G,A,C,B,A,ES5140011,411.26,2023,135
12637,11541,6410,0,0,,,G,C,C,B,B,ES5140011,5.39,2023,135
12638,11523,5130,0,0,,,G,D,C,C,C,ES5140011,0.1,2023,135
12639,11508,3250,0,0,0.031,,G,A,C,A,B,ES5140011,14.462,2023,135
12640,11521,5110,0,0,1.482,,G,A,C,A,B,ES5140011,1143.354,2023,135
12641,11544,6510,0,0,0.004,,G,B,C,B,B,ES5140011,23.082,2023,135
12642,11571,9180,0,0,,,G,D,C,C,C,ES5140011,0.1,2023,135
12643,21006,9580,0,0,0.024,,G,A,C,A,B,ES5140011,7.398,2023,135
12644,11532,6110,0,0,,,P,A,C,B,A,ES5140011,0.01,2023,135
12645,11587,9380,0,0,,,P,,C,,,ES5140011,2.255,2023,135
12646,11509,3260,0,0,,,DD,D,C,,,ES5140011,0.1,2023,135
12647,11529,5330,0,0,3.489,,G,B,C,B,B,ES5140011,2279.242,2023,135
12648,11581,92D0,0,0,0.18,,G,A,C,A,B,ES5140011,108.009,2023,135
12649,11537,6210,0,0,0.023,,G,A,C,A,B,ES5140011,8.998,2023,135
12650,11512,3290,0,0,,,G,C,C,B,B,ES5140011,2.35,2023,135
12651,11579,92A0,0,0,0.114,,G,A,C,A,B,ES5140011,87.524,2023,135
12652,11584,9340,0,0,10.189,,G,A,C,A,B,ES5140011,6408.22,2023,135
12653,11551,7210,0,0,0.021,,G,A,C,A,B,ES5140011,0.297,2023,135
12654,11557,8130,0,0,0.806,,G,A,C,A,B,ES5140011,593.589,2023,135
12655,11483,1520,0,0,,,G,D,C,C,C,ES5140011,0.1,2023,135
12656,11577,9240,0,0,,,G,,C,,,ES5140011,19.05,2023,135
12657,11529,5330,0,0,0.116,,G,B,C,B,B,ES5140012,9.197,2023,135
12658,11538,6220,0,0,0.252,,G,B,C,B,B,ES5140012,44.631,2023,135
12659,11524,5210,0,0,0.133,,G,B,C,B,B,ES5140012,8.327,2023,135
12660,11591,9540,0,0,29.524,,G,A,C,A,B,ES5140012,1796.118,2023,135
12661,11558,8210,0,0,0.47,,G,C,C,C,C,ES5140014,8.181,2023,135
12662,11579,92A0,0,0,0.193,,G,C,C,C,C,ES5140014,3.987,2023,135
12663,11584,9340,0,0,,,G,,C,,,ES5140014,3.347,2023,135
12664,11538,6220,0,0,9.864,,G,C,C,C,C,ES5140014,197.688,2023,135
12665,11529,5330,0,0,32.378,,G,B,C,B,B,ES5140014,584.843,2023,135
12666,11591,9540,0,0,12.868,,G,B,C,B,B,ES5140014,361.339,2023,135
12667,11529,5330,0,0,1.153,,G,C,C,C,C,ES5140015,17.357,2023,135
12668,11559,8220,0,0,0.226,,G,C,C,C,C,ES5140015,5.734,2023,135
