species_id,species_group,species_code,species_name,species_sensitive,species_np,species_type,species_size_min,species_size_max,species_unit,species_category,species_data_quality,species_population,species_conservation,species_isolation,species_global,site_code,year,id_reporte,species_id_type,species_id_unit
11451,M,1303,Rhinolophus hipposideros,,,c,,,,P,DD,D,,,,ES2410026,2023,135,202,
11735,B,A073,Milvus migrans,,,r,100.0,,p,C,M,C,B,C,C,ES4110002,2023,135,62,34.0
12262,B,A099,Falco subbuteo,,,r,,,,P,DD,C,B,C,B,ES2110018,2023,135,62,
10759,B,A684,Phalacrocorax aristotelis aristotelis,,,c,,,,P,DD,,,,,ES6110015,2023,135,202,
7723,P,1441,Rumex rupestris,,,p,29.0,29.0,i,,G,C,B,A,B,ES1110002,2023,135,201,36.0
12325,B,A276,Saxicola torquatus,,,r,,,,C,DD,D,,,,ES0000334,2023,135,62,
12169,M,1310,Miniopterus schreibersii,,,c,642.0,642.0,i,R,G,C,C,C,C,ES0000035,2023,135,202,36.0
10956,B,A304,Sylvia cantillans ([excluding subalpina]),,,r,1611.0,2153.0,p,,M,C,,C,,ES5140011,2023,135,62,34.0
11963,B,A103,Falco peregrinus ([including pelegrinoides]),,,p,,,,P,DD,C,B,C,B,ES0000372,2023,135,201,
11116,B,A369,Loxia curvirostra,,,r,68.0,97.0,p,,M,C,,C,,ES5130008,2023,135,62,34.0
11274,B,A260,Motacilla flava ([excluding tschutschensis]),,,r,,,,P,DD,C,B,C,B,ES6130002,2023,135,62,
11102,B,A244,Galerida cristata,,,p,,,,P,DD,C,B,C,B,ES2430090,2023,135,201,
11885,B,A165,Tringa ochropus,,,c,,,,R,DD,C,B,C,C,ES0000209,2023,135,202,
11446,B,A131,Himantopus himantopus,,,c,,,,R,DD,C,C,C,C,ES0000191,2023,135,202,
11737,B,A074,Milvus milvus,,,w,12.0,12.0,i,,M,C,,C,,ES5130015,2023,135,63,36.0
11011,B,A054,Anas acuta,,,c,,,,C,DD,C,B,C,C,ES0000359,2023,135,202,
11421,B,A094,Pandion haliaetus,,,w,1.0,2.0,i,,G,C,C,C,C,ES0000330,2023,135,63,36.0
11336,B,A080,Circaetus gallicus,,,r,1.0,5.0,p,,M,C,C,C,C,ES0000369,2023,135,62,34.0
11715,I,1044,Coenagrion mercuriale,,,p,1.0,,localities,,M,C,B,C,B,ES2200013,2023,135,201,35.0
24099,P,1391,Riella helicophylla,,,p,,,i,P,DD,C,B,A,B,ES2420093,2023,135,201,36.0
12282,B,A480,Cyanecula svecica,,,w,,,,V,DD,D,,,C,ES0000207,2023,135,63,
12282,B,A480,Cyanecula svecica,,,w,,,,R,,D,,,,ES0000487,2023,135,63,
11934,B,A208,Columba palumbus,,,r,289.0,336.0,p,,M,C,,C,,ES5130004,2023,135,62,34.0
16356,B,A179,Larus ridibundus,,,c,11.0,50.0,i,,G,C,B,C,C,ES0000327,2023,135,202,36.0
11179,B,A136,Charadrius dubius,,,r,6.0,10.0,p,,G,C,C,C,C,ES0000068,2023,135,62,34.0
11446,B,A131,Himantopus himantopus,,,c,11.0,50.0,i,,P,C,B,C,B,ES4240005,2023,135,202,36.0
11801,R,1227,Chelonia mydas,,,c,,,,P,DD,D,,,,ES6200048,2023,135,202,
12147,B,A863,Thalasseus sandvicensis,,,c,,,,C,DD,D,,,,ES0000081,2023,135,202,
11206,M,1321,Myotis emarginatus,,,r,226.0,,i,C,G,B,C,C,B,ES6170023,2023,135,62,36.0
11627,M,1352,Canis lupus,,1.0,p,,,,V,DD,D,,,,ES4320073,2023,135,201,
11337,B,A153,Gallinago gallinago,,,w,7.0,7.0,i,,G,C,C,C,C,ES0000434,2023,135,63,36.0
6224,P,1427,Marsilea batardae,,,p,,,,P,DD,D,,,,ES4320077,2023,135,201,
12169,M,1310,Miniopterus schreibersii,,,r,12.0,12.0,i,R,G,C,C,C,C,ES6180015,2023,135,62,36.0
12079,I,1007,Elona quimperiana,,,p,,,,P,DD,C,B,C,B,ES2110009,2023,135,201,
11974,B,A158,Numenius phaeopus,,,w,1.0,50.0,i,P,M,C,B,C,B,ES0000024,2023,135,63,36.0
12316,B,A245,Galerida theklae,,,p,,,,C,DD,C,B,C,C,ES0000010,2023,135,201,
12136,B,A155,Scolopax rusticola,,,c,,,,C,DD,C,B,C,B,ES0000244,2023,135,202,
14001,B,A005,Podiceps cristatus,,,w,1.0,4.0,i,,,C,,,,ES1200006,2023,135,63,36.0
12356,B,A210,Streptopelia turtur,,,r,,,,R,DD,C,C,C,C,ES0000359,2023,135,62,
11963,B,A103,Falco peregrinus ([including pelegrinoides]),,,p,,,,P,,D,,,,ES0000455,2023,135,201,
12340,B,A265,Troglodytes troglodytes,,,p,,,,P,DD,C,B,C,B,ES0000292,2023,135,201,
11737,B,A074,Milvus milvus,,,p,,,,R,DD,D,,,,ES0000482,2023,135,201,
13992,B,A067,Bucephala clangula,,,np,,,,P,,,,,,ES0000025,2023,135,203,
11484,B,A168,Actitis hypoleucos,,,w,7.0,13.0,i,P,G,C,B,C,B,ES6150005,2023,135,63,36.0
11718,F,1138,Barbus meridionalis (sensu stricto),,,p,78.0,78.0,grids1x1,P,M,C,B,C,C,ES5120021,2023,135,201,22.0
12378,B,A142,Vanellus vanellus,,,w,600.0,600.0,i,,G,C,B,C,B,ES0000085,2023,135,63,36.0
11097,B,A052,Anas crecca,,,r,,,,V,DD,C,B,C,C,ES4190009,2023,135,62,
11120,B,A082,Circus cyaneus,,,w,1.0,5.0,i,,M,C,C,C,C,ES0000418,2023,135,63,36.0
11024,B,A081,Circus aeruginosus,,,r,15.0,15.0,p,,G,C,C,C,B,ES0000367,2023,135,62,34.0
11451,M,1303,Rhinolophus hipposideros,,,p,,,,C,DD,C,B,C,B,ES0000164,2023,135,201,
11453,B,A278,Oenanthe hispanica,,,r,,,,P,DD,C,B,C,B,ES0000263,2023,135,62,
6119,P,1598,Lythrum flexuosum,,,p,15.0,40.0,area,,G,B,B,A,B,ES4230012,2023,135,201,9.0
14061,B,A604,Larus michahellis,,,r,1.0,1.0,p,,G,C,,C,,ES0000146,2023,135,62,34.0
11803,M,1324,Myotis myotis,,,r,4252.0,4252.0,i,C,G,B,C,C,C,ES6180012,2023,135,62,36.0
10739,B,A072,Pernis apivorus,,,r,8.0,10.0,p,,P,C,B,B,B,ES0000164,2023,135,62,34.0
11917,B,A130,Haematopus ostralegus,,,r,,1.0,p,,G,C,,A,,ES0000146,2023,135,62,34.0
12048,B,A084,Circus pygargus,,,r,14.0,16.0,p,C,G,C,C,C,B,ES0000359,2023,135,62,34.0
11332,A,1194,Discoglossus galganoi,,,p,,,,R,DD,C,C,C,C,ES4150125,2023,135,201,
33094,B,A855,Mareca penelope,,,c,,,,C,DD,D,,,,ES0000234,2023,135,202,
11476,B,A379,Emberiza hortulana,,1.0,r,,,,,,,,,,ES5110022,2023,135,62,
11102,B,A244,Galerida cristata,,,p,61.0,119.0,p,,M,C,,C,,ES5140008,2023,135,201,34.0
11434,R,1217,Testudo hermanni,,,p,,,,C,DD,,B,C,B,ES5310126,2023,135,201,
11047,B,A359,Fringilla coelebs,,,c,,,,C,DD,C,A,C,A,ES0000297,2023,135,202,
11047,B,A359,Fringilla coelebs,,,c,,,,C,DD,C,A,C,A,ES0000138,2023,135,202,
11219,B,A161,Tringa erythropus,,,w,1.0,5.0,i,C,G,C,B,C,B,ES0000143,2023,135,63,36.0
11638,M,1356,Mustela lutreola,,,p,11.0,,grids1x1,,P,B,B,C,B,ES2200040,2023,135,201,22.0
11014,B,A405,Aquila adalberti,,,c,,,,C,DD,D,,,,ES6180017,2023,135,202,
11637,M,1355,Lutra lutra,,,p,,4.0,grids10x10,,M,C,B,C,B,ES3110004,2023,135,201,47.0
12122,B,A225,Caprimulgus ruficollis,,,r,,,,P,DD,D,,,,ES6150006,2023,135,62,
11943,M,1362,Lynx pardinus,,,p,,,,P,DD,D,,,,ES0000052,2023,135,201,
11273,B,A222,Asio flammeus,,,w,,,,P,DD,C,B,C,B,ES0000161,2023,135,63,
12286,B,A048,Tadorna tadorna,,,w,1.0,5.0,i,,P,C,B,C,B,ES4240023,2023,135,63,36.0
11055,B,A338,Lanius collurio,,,r,,,,P,DD,C,B,C,B,ES0000149,2023,135,62,
11585,R,1221,Mauremys leprosa,,,p,8.0,17.0,grids1x1,P,M,C,,C,,ES5130013,2023,135,201,22.0
11247,B,A032,Plegadis falcinellus,,,r,35.0,40.0,p,,G,,,,,ES0000038,2023,135,62,34.0
14061,B,A604,Larus michahellis,,,w,6893.0,10603.0,i,P,G,B,B,C,C,ES0000140,2023,135,63,36.0
11637,M,1355,Lutra lutra,,,p,,,,P,DD,D,,,,ES6120006,2023,135,201,
11887,B,A133,Burhinus oedicnemus,,,w,51.0,100.0,p,C,G,B,A,C,A,ES0000084,2023,135,63,34.0
11183,F,5296,Pseudochondrostoma duriense,,,p,,,,R,DD,C,C,B,C,ES4160109,2023,135,201,
11841,B,A030,Ciconia nigra,,,c,,,,R,DD,D,,,,ES1200006,2023,135,202,
4412,P,1603,Eryngium viviparum,,,p,1.0,20.0,p,,M,C,B,A,A,ES1110014,2023,135,201,34.0
12262,B,A099,Falco subbuteo,,,r,,,,P,DD,C,B,C,B,ES0000287,2023,135,62,
11702,M,1302,Rhinolophus mehelyi,,,p,,,,P,DD,D,,,,ES6140003,2023,135,201,
11735,B,A073,Milvus migrans,,,r,,,,R,DD,C,B,C,C,ES0000136,2023,135,62,
11735,B,A073,Milvus migrans,,,r,,,,C,DD,C,B,C,C,ES0000207,2023,135,62,
14023,B,A014,Hydrobates pelagicus,,,c,,,,P,DD,,,,,ES6110015,2023,135,202,
10752,F,6155,Achondrostoma arcasii,,,p,,24.0,grids1x1,,M,C,C,C,C,ES2420138,2023,135,201,22.0
11453,B,A278,Oenanthe hispanica,,,r,,,,R,DD,C,B,C,B,ES0000158,2023,135,62,
12286,B,A048,Tadorna tadorna,,,r,,3.0,p,,G,C,B,C,B,ES0000485,2023,135,62,34.0
11059,B,A098,Falco columbarius,,,w,,,,P,DD,C,B,C,B,ES6130017,2023,135,63,
11585,R,1221,Mauremys leprosa,,,p,16.0,38.0,grids1x1,P,DD,C,,,,ES5110012,2023,135,201,22.0
29856,B,A722,Porphyrio porphyrio porphyrio,,,p,1.0,5.0,p,,G,C,A,C,A,ES0000537,2023,135,201,34.0
11961,B,A077,Neophron percnopterus,,,p,1.0,1.0,p,,M,C,B,C,B,ES0000539,2023,135,201,34.0
12169,M,1310,Miniopterus schreibersii,,,p,2.0,2.0,grids10x10,P,P,C,,C,,ES5130012,2023,135,201,47.0
11455,F,1153,Valencia hispanica,,,p,,,,,,A,B,C,A,ES5222002,2023,135,201,
11451,M,1303,Rhinolophus hipposideros,,,p,,,,P,DD,C,B,C,B,ES2110018,2023,135,201,
11211,B,A232,Upupa epops,,,r,11.0,50.0,p,C,G,C,A,C,A,ES0000081,2023,135,62,34.0
12356,B,A210,Streptopelia turtur,,,r,11.0,50.0,p,,G,D,,,,ES0000222,2023,135,62,34.0
12081,B,A024,Ardeola ralloides,,,c,,,,P,DD,D,,,,ES0000014,2023,135,202,
33018,B,A889,Mareca strepera,,,w,,6.0,i,P,G,C,B,C,C,ES6120014,2023,135,63,36.0
11183,F,5296,Pseudochondrostoma duriense,,,p,,,,C,DD,C,C,C,B,ES4140080,2023,135,201,
10894,B,A264,Cinclus cinclus,,,r,,,,P,DD,B,,C,,ES5130010,2023,135,62,
11365,B,A452,Bucanetes githagineus,,,pd,,,,,,,,,,ES0000346,2023,135,204,
10794,B,A229,Alcedo atthis,,,p,1.0,9.0,p,P,P,C,B,C,B,ES0000034,2023,135,201,34.0
14079,B,A193,Sterna hirundo,,,w,,,,R,DD,D,,,,ES0000275,2023,135,63,
12356,B,A210,Streptopelia turtur,,,r,,,,P,DD,D,,,,ES0000369,2023,135,62,
10734,B,A243,Calandrella brachydactyla,,1.0,r,,,,,,,,,,ES5140012,2023,135,62,
11963,B,A103,Falco peregrinus ([including pelegrinoides]),,,w,2.0,2.0,i,,G,C,B,C,B,ES0000087,2023,135,63,36.0
11094,B,A113,Coturnix coturnix,,,r,,,,P,DD,C,B,C,B,ES0000265,2023,135,62,
12136,B,A155,Scolopax rusticola,,,w,,,,P,DD,C,B,C,B,ES0000300,2023,135,63,
10786,B,A125,Fulica atra,,,r,100.0,134.0,p,,G,C,B,C,B,ES2110014,2023,135,62,34.0
33018,B,A889,Mareca strepera,,,c,,,,P,DD,C,B,C,B,ES0000290,2023,135,202,
10826,M,1323,Myotis bechsteinii,,,p,1.0,1.0,grids10x10,P,P,C,,C,,ES5110005,2023,135,201,47.0
14053,B,A181,Larus audouinii,,,c,1.0,400.0,i,,M,C,B,C,C,ES0000197,2023,135,202,36.0
11024,B,A081,Circus aeruginosus,,,w,150.0,200.0,i,,G,B,B,C,B,ES0000289,2023,135,63,36.0
32195,B,A619,Accipiter gentilis gentilis,,,p,2.0,12.0,p,,M,C,,C,,ES5120014,2023,135,201,34.0
11211,B,A232,Upupa epops,,,r,34.0,45.0,p,,M,C,,C,,ES5140023,2023,135,62,34.0
16302,B,A707,Aquila fasciata,,,p,1.0,2.0,p,,G,C,B,C,C,ES0000062,2023,135,201,34.0
11957,B,A336,Remiz pendulinus,,,p,,,,R,DD,C,B,C,C,ES4150087,2023,135,201,
11959,B,A092,Hieraaetus pennatus,,,r,1.0,3.0,p,,M,C,,C,,ES5130014,2023,135,62,34.0
10866,M,1307,Myotis blythii,,,p,,,,P,DD,C,C,C,C,ES5140006,2023,135,201,
12250,B,A319,Muscicapa striata,,,r,51.0,100.0,p,,M,C,C,C,C,ES0000014,2023,135,62,34.0
32195,B,A619,Accipiter gentilis gentilis,,,p,4.0,26.0,p,,M,C,,C,,ES5110009,2023,135,201,34.0
12362,B,A302,Sylvia undata,,,p,,,,P,DD,C,B,C,B,ES4240016,2023,135,201,
11637,M,1355,Lutra lutra,,,p,,,,R,DD,C,B,C,B,ES4240007,2023,135,201,
12262,B,A099,Falco subbuteo,,,r,,,,P,DD,C,B,C,B,ES0000257,2023,135,62,
12231,B,A259,Anthus spinoletta,,,p,,,,C,DD,C,B,C,C,ES4170013,2023,135,201,
32209,B,A683,Phalacrocorax carbo carbo,,,w,191.0,432.0,i,,G,C,B,C,B,ES0000303,2023,135,63,36.0
11102,B,A244,Galerida cristata,,,r,,,,P,DD,C,B,C,B,ES4210001,2023,135,62,
11737,B,A074,Milvus milvus,,,w,,,,R,DD,D,,,,ES0000421,2023,135,63,
11229,B,A224,Caprimulgus europaeus,,,r,,,,P,DD,C,B,C,C,ES0000249,2023,135,62,
12292,B,A129,Otis tarda,,,r,102.0,,i,,P,C,B,C,B,ES0000167,2023,135,62,36.0
11702,M,1302,Rhinolophus mehelyi,,,p,,,,P,DD,D,,,,ES4320002,2023,135,201,
14024,B,A854,Hydrobates leucorhous,,,c,,,,R,DD,C,B,C,B,ES0000144,2023,135,202,
12231,B,A259,Anthus spinoletta,,,p,,,,C,DD,C,B,C,C,ES4130010,2023,135,201,
11351,B,A085,Accipiter gentilis,,,p,,,,P,DD,C,B,C,C,ES0000149,2023,135,201,
10714,I,1065,Euphydryas aurinia,,,p,,,,C,DD,C,B,C,C,ES4170119,2023,135,201,
12378,B,A142,Vanellus vanellus,,,w,11.0,50.0,i,,G,C,C,C,C,ES0000393,2023,135,63,36.0
12136,B,A155,Scolopax rusticola,,,r,,,i,,P,D,,,,ES0000244,2023,135,62,36.0
11183,F,5296,Pseudochondrostoma duriense,,,p,,,,R,DD,C,C,C,C,ES4190074,2023,135,201,
11102,B,A244,Galerida cristata,,,r,,,,C,DD,C,B,C,B,ES4240023,2023,135,62,
11011,B,A054,Anas acuta,,,c,,,,R,,D,,,,ES0000450,2023,135,202,
12356,B,A210,Streptopelia turtur,,,r,,,,R,DD,D,,,,ES4310042,2023,135,62,
11047,B,A359,Fringilla coelebs,,,p,,,,P,DD,D,,,,ES0000234,2023,135,201,
12065,B,A346,Pyrrhocorax pyrrhocorax,,,p,56.0,132.0,p,,G,C,B,C,B,ES0000173,2023,135,201,34.0
11336,B,A080,Circaetus gallicus,,,r,,,,P,DD,C,B,C,C,ES2430101,2023,135,62,
11332,A,1194,Discoglossus galganoi,,,p,,,,P,DD,D,,,,ES0000049,2023,135,201,
11564,B,A157,Limosa lapponica,,,w,175.0,175.0,i,,G,B,A,C,B,ES0000176,2023,135,63,36.0
11059,B,A098,Falco columbarius,,,w,,,,R,DD,C,B,C,C,ES4160008,2023,135,63,
11931,F,5302,Cobitis paludica,,,p,,,,P,DD,D,,,,ES4320030,2023,135,201,
10714,I,1065,Euphydryas aurinia,,,p,,,,C,DD,C,B,C,C,ES4120049,2023,135,201,
11351,B,A085,Accipiter gentilis,,,r,11.0,11.0,p,P,G,C,B,C,B,ES6140004,2023,135,62,34.0
11931,F,5302,Cobitis paludica,,,p,,,,P,DD,D,,,,ES0000050,2023,135,201,
11803,M,1324,Myotis myotis,,,p,,,,R,DD,C,C,C,C,ES4140011,2023,135,201,
11750,B,A022,Ixobrychus minutus,,,c,,,,V,DD,D,,,,ES0000201,2023,135,202,
12241,B,A163,Tringa stagnatilis,,,w,,2.0,i,P,M,C,B,C,B,ES0000025,2023,135,63,36.0
12324,B,A282,Turdus torquatus,,,w,,,,V,DD,C,B,C,C,ES0000010,2023,135,63,
33012,B,A856,Spatula querquedula,,,w,,,,P,DD,D,,,,ES0000046,2023,135,63,
11817,B,A095,Falco naumanni,,,r,8.0,8.0,p,,G,C,A,C,B,ES0000136,2023,135,62,34.0
12316,B,A245,Galerida theklae,,,r,1.0,5.0,p,,G,C,B,C,C,ES6310001,2023,135,62,34.0
11589,B,A071,Oxyura leucocephala,,,w,,7.0,i,,G,C,,C,,ES0000020,2023,135,63,36.0
12262,B,A099,Falco subbuteo,,,r,,,,R,DD,C,A,C,A,ES0000281,2023,135,62,
11484,B,A168,Actitis hypoleucos,,,c,6.0,26.0,i,,P,C,B,C,C,ES0000326,2023,135,202,36.0
11803,M,1324,Myotis myotis,,,p,,,,R,DD,D,,,,ES4320060,2023,135,201,
12121,B,A004,Tachybaptus ruficollis,,,c,6.0,6.0,i,,G,C,C,C,C,ES0000400,2023,135,202,36.0
14085,B,A734,Chlidonias hybrida,,,c,,,i,P,DD,D,,,,ES0000296,2023,135,202,36.0
11931,F,5302,Cobitis paludica,,,p,,9.0,grids1x1,,M,C,C,C,C,ES2430105,2023,135,201,22.0
11803,M,1324,Myotis myotis,,,r,800.0,800.0,i,,G,C,B,C,A,ES4310073,2023,135,62,36.0
10714,I,1065,Euphydryas aurinia,,,p,,,,P,DD,,,,,ES0000053,2023,135,201,
12316,B,A245,Galerida theklae,,,p,,,,C,DD,C,B,C,C,ES0000206,2023,135,201,
11959,B,A092,Hieraaetus pennatus,,,r,,,,R,DD,C,B,C,C,ES0000204,2023,135,62,
11398,I,1046,Gomphus graslinii,,,p,5.0,5.0,grids1x1,,M,B,B,C,B,ES5233040,2023,135,201,22.0
32195,B,A619,Accipiter gentilis gentilis,,,p,1.0,7.0,p,,M,C,,C,,ES5140012,2023,135,201,34.0
12124,B,A058,Netta rufina,,,c,,,,R,DD,D,,,,ES0000330,2023,135,202,
11120,B,A082,Circus cyaneus,,,w,,,,R,DD,D,,,,ES0000181,2023,135,63,
12312,B,A128,Tetrax tetrax,,,p,10.0,10.0,cmales,R,M,C,C,B,B,ES4120036,2023,135,201,40.0
32183,I,6199,Euplagia quadripunctaria,,,p,,,,C,DD,C,B,C,C,ES4190105,2023,135,201,
11047,B,A359,Fringilla coelebs,,,r,246.0,278.0,p,,M,C,,C,,ES0000478,2023,135,62,34.0
11451,M,1303,Rhinolophus hipposideros,,,p,2.0,2.0,grids10x10,P,P,C,,C,,ES5140001,2023,135,201,47.0
32209,B,A683,Phalacrocorax carbo carbo,,,w,18.0,48.0,i,,G,C,B,C,B,ES0000289,2023,135,63,36.0
11737,B,A074,Milvus milvus,,,p,1.0,2.0,p,R,G,C,C,C,B,ES4150006,2023,135,201,34.0
14023,B,A014,Hydrobates pelagicus,,1.0,r,,,,,,,,,,ES5120015,2023,135,62,
11745,B,A145,Calidris minuta,,,w,1.0,8.0,i,,G,C,,A,,ES0000146,2023,135,63,36.0
11273,B,A222,Asio flammeus,,,w,,,,R,DD,D,,,,ES0000136,2023,135,63,
11957,B,A336,Remiz pendulinus,,,p,,,,P,DD,C,B,C,B,ES0000298,2023,135,201,
11638,M,1356,Mustela lutreola,,,p,,,,P,DD,C,B,B,B,ES2120005,2023,135,201,
14050,B,A176,Larus melanocephalus,,,w,611.0,3085.0,i,,M,B,B,C,B,ES0000504,2023,135,63,36.0
12324,B,A282,Turdus torquatus,,,w,,,,P,DD,C,B,B,B,ES4240016,2023,135,63,
11179,B,A136,Charadrius dubius,,,r,,,,R,DD,C,B,C,C,ES4150005,2023,135,62,
11451,M,1303,Rhinolophus hipposideros,,,p,,,,P,DD,D,,,,ES2200022,2023,135,201,
12121,B,A004,Tachybaptus ruficollis,,,r,108.0,119.0,p,,P,B,B,C,B,ES4250010,2023,135,62,34.0
33046,B,A861,Calidris pugnax,,,c,,,,P,DD,D,,,,ES0000033,2023,135,202,
11963,B,A103,Falco peregrinus ([including pelegrinoides]),,,c,,,,P,DD,D,,,,ES0000436,2023,135,202,
11484,B,A168,Actitis hypoleucos,,,c,1.0,5.0,i,,G,C,B,C,C,ES0000421,2023,135,202,36.0
14072,B,A189,Gelochelidon nilotica,,,c,,,,R,,D,,,,ES0000467,2023,135,202,
12356,B,A210,Streptopelia turtur,,,r,,,,R,DD,C,C,C,C,ES0000217,2023,135,62,
11917,B,A130,Haematopus ostralegus,,,w,112.0,,i,P,G,B,B,C,A,ES6150005,2023,135,63,36.0
13998,B,A002,Gavia arctica,,,w,10.0,50.0,i,V,DD,D,C,B,,ES0000554,2023,135,63,36.0
11592,B,A279,Oenanthe leucura,,,p,8.0,10.0,grids10x10,,M,C,B,B,C,ES0000056,2023,135,201,47.0
16356,B,A179,Larus ridibundus,,,w,,19.0,i,P,G,C,B,C,C,ES0000034,2023,135,63,36.0
11934,B,A208,Columba palumbus,,,r,2338.0,2717.0,p,,M,C,,C,,ES5130015,2023,135,62,34.0
10956,B,A304,Sylvia cantillans ([excluding subalpina]),,,r,,,,P,DD,C,B,C,B,ES0000284,2023,135,62,
11715,I,1044,Coenagrion mercuriale,,,p,,,,P,DD,C,B,C,B,ES1110003,2023,135,201,
11627,M,1352,Canis lupus,,,np,,,,V,,,,,,ES4170029,2023,135,203,
32348,B,A851,Calonectris borealis,,,r,300.0,,p,,M,,B,C,B,ES0000105,2023,135,62,34.0
11097,B,A052,Anas crecca,,,w,2.0,268.0,i,,G,C,C,C,C,ES0000398,2023,135,63,36.0
11887,B,A133,Burhinus oedicnemus,,,r,,,,C,DD,C,C,C,C,ES0000188,2023,135,62,
12329,B,A162,Tringa totanus,,,r,1.0,5.0,i,P,G,C,B,C,B,ES6150005,2023,135,62,36.0
11453,B,A278,Oenanthe hispanica,,,r,,,,R,DD,C,B,C,B,ES0000390,2023,135,62,
11094,B,A113,Coturnix coturnix,,,r,,,,P,DD,D,,,,ES6140004,2023,135,62,
33046,B,A861,Calidris pugnax,,,w,,,,C,DD,D,,,,ES0000275,2023,135,63,
14089,B,A200,Alca torda,,,w,,,,C,DD,,,,,ES0000317,2023,135,63,
11115,I,1041,Oxygastra curtisii,,,p,8.0,8.0,grids1x1,,G,B,B,C,B,ES1140006,2023,135,201,22.0
33013,B,A857,Spatula clypeata,,,w,51.0,1000.0,i,,G,C,C,C,C,ES0000068,2023,135,63,36.0
11637,M,1355,Lutra lutra,,,p,1.0,,grids1x1,,M,C,B,C,B,ES2200040,2023,135,201,22.0
11179,B,A136,Charadrius dubius,,,r,1.0,2.0,p,,G,D,,,,ES0000467,2023,135,62,34.0
12169,M,1310,Miniopterus schreibersii,,,r,5000.0,5000.0,i,C,M,C,B,C,A,ES4160043,2023,135,62,36.0
12362,B,A302,Sylvia undata,,,p,,,,P,,D,,,,ES0000470,2023,135,201,
11885,B,A165,Tringa ochropus,,,w,506.0,,i,P,G,A,B,C,B,ES0000024,2023,135,63,36.0
12000,B,A053,Anas platyrhynchos,,,r,,26.0,p,P,G,C,A,C,C,ES6120008,2023,135,62,34.0
11702,M,1302,Rhinolophus mehelyi,,,w,1.0,1.0,i,,G,C,B,C,B,ES4320078,2023,135,63,36.0
11715,I,1044,Coenagrion mercuriale,,,p,3.0,3.0,grids10x10,P,P,C,,C,,ES5120021,2023,135,201,47.0
11715,I,1044,Coenagrion mercuriale,,,p,2.0,2.0,grids1x1,,G,C,B,C,B,ES1110002,2023,135,201,22.0
11101,B,A126,Fulica cristata,,,w,,,,P,DD,D,,,,ES0000030,2023,135,63,
12121,B,A004,Tachybaptus ruficollis,,,w,1.0,5.0,i,,P,C,B,C,B,ES4220001,2023,135,63,36.0
11934,B,A208,Columba palumbus,,,r,1008.0,1171.0,p,,M,C,,C,,ES5140006,2023,135,62,34.0
11230,M,1305,Rhinolophus euryale,,,r,63.0,,i,R,G,C,C,C,C,ES6170023,2023,135,62,36.0
12321,B,A096,Falco tinnunculus,,,r,,,,C,DD,D,,,,ES0000534,2023,135,62,
11097,B,A052,Anas crecca,,,w,5.0,32.0,i,R,G,C,B,C,C,ES0000184,2023,135,63,36.0
24333,B,A415,Perdix perdix hispaniensis,,,p,,,,P,DD,C,B,C,B,ES0000149,2023,135,201,
11316,B,A223,Aegolius funereus,,,p,,,,P,DD,C,,A,,ES0000018,2023,135,201,
11637,M,1355,Lutra lutra,,,p,,,,C,DD,C,B,C,B,ES1140014,2023,135,201,
12378,B,A142,Vanellus vanellus,,,w,,1.0,i,P,DD,D,,,,ES6150006,2023,135,63,36.0
12292,B,A129,Otis tarda,,,p,15.0,30.0,i,,P,C,B,C,B,ES4240023,2023,135,201,36.0
16433,B,A360,Fringilla montifringilla,,,np,,,,P,,,,,,ES6140004,2023,135,203,
11735,B,A073,Milvus migrans,,,c,,,,R,DD,D,,,,ES0000315,2023,135,202,
16302,B,A707,Aquila fasciata,,,p,3.0,3.0,p,,G,C,B,C,A,ES0000299,2023,135,201,34.0
11179,B,A136,Charadrius dubius,,,w,8.0,,i,P,G,C,B,C,C,ES0000024,2023,135,63,36.0
16302,B,A707,Aquila fasciata,,,p,6.0,6.0,p,P,G,C,C,C,B,ES6130002,2023,135,201,34.0
11691,B,A693,Puffinus mauretanicus,,,r,501.0,1000.0,p,,G,A,B,C,B,ES5310025,2023,135,62,34.0
14004,B,A008,Podiceps nigricollis,,,r,,1.0,p,P,G,D,B,C,C,ES6120014,2023,135,62,34.0
11931,F,5302,Cobitis paludica,,,p,,,i,P,DD,C,B,C,B,ES6130009,2023,135,201,36.0
10894,B,A264,Cinclus cinclus,,,p,,,,C,DD,C,B,C,C,ES4110002,2023,135,201,
11336,B,A080,Circaetus gallicus,,,c,,,,R,DD,C,B,C,C,ES0000215,2023,135,202,
10659,F,6975,Squalius alburnoides,,,p,,,,V,DD,D,,,,ES6160012,2023,135,201,
11959,B,A092,Hieraaetus pennatus,,,r,,,,R,DD,C,B,C,C,ES0000207,2023,135,62,
11768,B,A079,Aegypius monachus,,,c,,,,C,DD,C,B,B,C,ES0000218,2023,135,202,
32183,I,6199,Euplagia quadripunctaria,,,p,,,i,P,DD,C,B,C,B,ES2410013,2023,135,201,36.0
12282,B,A480,Cyanecula svecica,,,w,,,,R,,D,,,,ES0000211,2023,135,63,
16303,B,A097,Falco vespertinus,,,c,,,,V,DD,D,,,,ES0000234,2023,135,202,
12081,B,A024,Ardeola ralloides,,1.0,r,,,,,,,,,,ES5120015,2023,135,62,
10958,M,1316,Myotis capaccinii,,1.0,p,,,,,G,,,,,ES5110011,2023,135,201,
