ID_Ruta,CUADRICULA
3277,30SXK41
3277,30SXK52
3277,30SXK42
3310,30SXJ28
3312,30TVL64
3312,30TVL74
3314,30TVL64
3314,30TVL74
3398,30SXH38
3398,30SXH39
3399,30SXH37
3754,30SXJ26
3754,30SXJ16
4008,30SXK51
4008,30SXK41
4139,30SXJ36
4139,30SXJ37
4139,30SXJ27
4431,30SXJ39
4439,30TUK04
4439,30TUK05
4444,30SXJ27
4444,30SXJ28
4450,30SUJ32
4451,30SUJ32
4451,30SUJ33
4635,30SUJ27
4635,30SUJ28
4635,30SUJ29
4635,30SUK20
4635,30SUK21
4635,30SUK31
85,29TQH02
85,29TQH12
110,29TPH84
110,29TPH85
111,29TPH84
115,29TPH81
115,29TPH82
141,29TQF49
141,29TQG40
141,29TQG30
142,29TQF39
142,29TQG30
143,29TQF39
143,29TQF29
144,29TQF29
145,29TQF39
146,29TQG30
147,29TQF28
147,29TQF29
148,29TQF28
149,29TQF28
150,29TQF28
150,29TQF18
151,29TQF17
151,29TQF18
152,29TQF26
152,29TQF16
152,29TQF27
152,29TQF17
153,29TQF16
153,29TQF17
154,29TQF17
154,29TQF06
154,29TQF07
155,29TQF06
156,29TQF06
156,29TPF96
157,29TPF95
157,29TPF96
158,29TPF95
159,29TPF95
159,29TPF94
159,29TPF84
160,29TPF83
160,29TPF94
160,29TPF84
161,29TPF73
161,29TPF83
161,29TPF84
162,29TPF73
162,29TPF74
163,30TTL47
163,29TQF57
163,29TQF47
229,29TQH25
229,29TQH15
245,30TWM52
245,30TWM42
245,30TWM53
245,30TWM43
246,30TWM72
246,30TWM62
246,30TWM52
247,30TWM62
248,30TWM82
248,30TWM83
248,30TWM72
249,30TWM83
264,30TUL50
264,30TUL60
264,30TUL70
270,30TUL90
270,30TUL91
271,30TUL90
271,30TUL91
274,30TVL24
274,30TVL34
289,30TWM42
289,30TWM32
289,30TWM22
289,30TWM12
291,30TVM65
291,30TVM56
291,30TVM66
291,30TVM57
291,30TVM47
292,30TTM74
292,30TTM75
292,30TTM76
297,30TTM97
297,30TTM98
311,30TWM13
311,30TWM14
311,30TWM04
311,30TWM05
312,30TWL39
312,30TWL49
312,30TWM50
312,30TWM40
313,30TWL39
313,30TWL29
313,30TWL19
314,30TWL19
314,30TWL09
314,30TVL99
315,30TVL89
315,30TVL99
315,30TVM80
315,30TVM90
316,30TVM21
316,30TVM31
316,30TVM41
317,30TVM10
317,30TVM00
317,30TVM11
317,30TVM21
318,30TUM80
318,30TUM90
318,30TVM00
318,30TUM81
318,30TUM91
318,30TVM01
319,30TUM90
320,30TUM80
320,30TUM60
320,30TUM70
321,30TUM50
321,30TUM60
322,30TUL39
322,30TUL49
322,30TUM40
322,30TUM50
323,30TTL79
323,30TTL89
323,30TTL99
324,30TTL68
324,30TTL69
324,30TTL79
325,30TTL58
325,29TQF59
325,30TTL49
325,29TQF49
325,30TTL59
325,30TTL68
326,30TUN83
326,30TUN73
326,30TUN74
327,30TUN82
327,30TUN92
327,30TUN83
328,30TUN83
328,30TUN84
328,30TUN74
329,30TUN83
329,30TUN84
330,30TUN84
330,30TUN74
330,30TUN85
331,30TUM55
331,30TUM65
331,30TUM75
331,30TUM45
332,30TUL75
332,30TUL66
332,30TUL76
332,30TUL57
332,30TUL67
333,30TVM83
333,30TVM93
397,30TVL56
397,30TVL66
400,30TVL67
400,30TVL77
405,30TVL67
406,30TVL56
414,30TUL93
414,30TVL03
487,30TUL93
487,30TVL03
487,30TUL94
488,30TUL75
488,30TUL84
488,30TUL94
488,30TUL85
488,30TUL95
501,30TVL67
511,30TWM42
511,30TWM43
511,30TWM33
511,30TWM23
511,30TWM13
511,30TWM24
512,30TWM50
512,30TWM51
512,30TWM41
512,30TWM42
513,30TUL08
513,30TUL18
513,30TUL19
513,30TUL29
513,30TUL39
514,30TUL08
514,30TUL18
514,30TTL99
514,30TUL09
515,30TUN82
515,30TUN83
515,30TUN73
520,30TVL67
521,30TVL67
527,30TVM47
527,30TVM48
527,30TVM49
530,30TVM67
530,30TVM77
530,30TVM86
530,30TVM87
530,30TVM68
543,30TTL72
543,30TTL82
543,30TTL73
548,30TVM50
548,30TVM60
548,30TVM51
548,30TVM41
561,30TVN63
561,30TVN73
562,30TVN63
562,30TVN73
563,30TVN53
563,30TVN63
563,30TVN54
563,30TVN64
564,30TVN54
564,30TVN44
565,30TVN43
565,30TVN44
586,30TVN43
586,30TVN34
586,30TVN44
587,30TVN73
587,30TVN83
587,30TVN93
611,30TVN55
611,30TVN35
611,30TVN45
611,30TVN36
612,30TVN63
612,30TVN64
612,30TVN55
612,30TVN65
633,30TVN51
633,30TVN52
633,30TVN62
633,30TVN63
634,30TVN50
634,30TVN51
634,30TVM48
634,30TVM49
634,30TVN40
635,30TWM12
635,30TWM02
635,30TWM03
635,30TVM93
1139,30TVN73
1139,30TVN83
1139,30TVN93
1267,30TUK25
1267,30TUK35
1267,30TUK26
1267,30TUK36
1284,30TWM13
1284,30TWM14
1284,30TWM04
1284,30TWM05
1296,29TPF73
1296,29TPF83
1296,29TPF84
1301,29TPE96
1301,29TPE97
1303,30TUM51
1303,30TUM61
1303,30TUM62
1335,30TVL89
1335,30TVL99
1335,30TVM80
1335,30TVM90
1349,29TQF16
1349,29TQF17
1358,29TQF17
1358,29TQF06
1358,29TQF07
1406,30TVM67
1406,30TVM68
1406,30TVM78
1424,30TVM21
1424,30TVM31
1424,30TVM41
1437,30TUM53
1437,30TUM63
1450,30TUL08
1450,30TTL99
1450,30TUL09
1508,30TVN53
1508,30TVN63
1508,30TVN54
1508,30TVN64
1525,29TPF83
1525,29TPF94
1525,29TPF84
1531,30TVM67
1531,30TVM77
1540,30TUM63
1540,30TUM73
1557,30TVM64
1557,30TVM74
1557,30TVM75
1563,30TUM62
1563,30TUM72
1569,30TWL39
1569,30TWL29
1569,30TWL19
1572,30TVN63
1572,30TVN73
1589,29TQF39
1605,30TWM42
1605,30TWM43
1605,30TWM33
1605,30TWM23
1605,30TWM13
1605,30TWM24
1611,30TVN44
1611,30TVN35
1611,30TVN45
1614,30TUM80
1614,30TUM90
1614,30TVM00
1614,30TUM81
1614,30TUM91
1614,30TVM01
1625,30TUK25
1625,30TUK26
1639,30TUM62
1646,30TUM52
1652,30TUM72
1652,30TUM73
1656,30TUM63
1660,30TUM63
1704,29TPF95
1704,29TPF96
1712,29TQE07
1712,29TPE97
1712,29TQE08
1712,29TQE09
1764,30TTL58
1764,29TQF59
1764,30TTL49
1764,29TQF49
1764,30TTL59
1764,30TTL68
1765,30TVM88
1765,30TVM89
1766,29TPF95
1785,29TQF06
1785,29TPF96
1795,30TUK06
1795,30TUK16
1796,30TVM50
1796,30TVM60
1796,30TVM51
1796,30TVM41
1797,30TUM80
1797,30TUM60
1797,30TUM70
1809,30TUK57
1809,30TUK67
1809,30TUK47
1813,30TWL39
1813,30TWL49
1813,30TWM50
1813,30TWM40
1816,30TVN54
1816,30TVN43
1816,30TVN44
1835,30TVN65
1835,30TVN75
1835,30TVN76
1839,30TVM86
1839,30TVM87
1839,30TVM97
1839,30TVM88
1844,30TTK86
1844,30TTK96
1844,30TUK06
1844,30TTK87
1845,29TQF49
1845,29TQG40
1845,29TQG30
1854,30TVM88
1854,30TVM78
1856,30TUK25
1856,30TUK35
1860,30TUL39
1860,30TUL49
1860,30TUM40
1860,30TUM50
1868,30TUM51
1868,30TUM52
1869,30TVM77
1869,30TVM86
1869,30TVM87
1877,30TVM88
1877,30TVM78
1877,30TVM79
1903,30TVN66
1903,30TVN76
1903,30TVN77
1916,30TVN55
1916,30TVN56
1916,30TVN45
1917,30TUK16
1917,30TUK26
1917,30TUK27
1917,30TUK37
1933,30TVM60
1933,30TVM70
1933,30TVM80
1938,29TQF28
1983,30TVM67
1983,30TVM58
1983,30TVM68
1985,30TVM64
1985,30TVM55
1985,30TVM65
1989,30TUM52
1989,30TUM53
1995,30TVM55
1995,30TVM56
1995,30TVM66
1995,30TVM67
2057,30TTL68
2057,30TTL69
2057,30TTL79
2067,29TQG30
2071,30TVN65
2071,30TVN75
2071,30TVN66
2071,30TVN76
2073,29TQE09
2073,29TQF00
2073,29TPF90
2094,30TUK67
2094,30TUK77
2095,30TVM77
2095,30TVM78
2096,30TVN66
2096,30TVN76
2099,29TQF28
2103,29TQF39
2103,29TQG30
2107,30TTL79
2107,30TTL89
2107,30TTL99
2108,29TQE09
2108,29TPE99
2108,29TPF90
2112,30TVN65
2112,30TVN75
2116,30TUL08
2116,30TUL18
2116,30TUL19
2116,30TUL29
2116,30TUL39
2118,30TWM50
2118,30TWM51
2118,30TWM41
2118,30TWM42
2134,30TVN45
2134,30TVN36
2134,30TVN46
2135,30TUK66
2135,30TUK76
2135,30TUK77
2141,29TQF28
2141,29TQF18
2146,29TQF26
2146,29TQF16
2146,29TQF27
2146,29TQF17
2147,30TVN65
2150,30TVN55
2150,30TVN65
2150,30TVN66
2152,30TVM85
2152,30TVM95
2152,30TVM86
2152,30TVM96
2158,29TQF17
2158,29TQF18
2163,30TUK37
2163,30TUK47
2165,30TWL19
2165,30TWL09
2165,30TVL99
2167,30TUM50
2167,30TUM60
2168,30TVM86
2168,30TVM96
2180,30TVN55
2180,30TVN65
2180,30TVN56
2180,30TVN66
2184,29TQF39
2184,29TQF29
2189,30TVN73
2189,30TVN74
2191,30TVM75
2191,30TVM85
2191,30TVM86
2192,29TPF73
2192,29TPF74
2193,29TQF06
2287,29TPF90
2287,29TPF91
2354,30TVM10
2354,30TVM00
2354,30TVM11
2354,30TVM21
2368,29TPE99
2368,29TPE89
2368,29TPF90
2377,30TVM58
2377,30TVM59
2377,30TVM69
2377,30TVM79
2379,29TQF29
2387,29TPF80
2387,29TPF91
2387,29TPF81
2401,29TQF28
2401,29TQF29
2533,29TPF95
2533,29TPF94
2533,29TPF84
2549,30TUK57
2549,30TUK47
2550,30TVM22
2550,30TVM32
2553,30TVM30
2558,30TWM14
2558,30TWM04
2560,30TUM01
2560,30TUM11
2577,30TWM02
2577,30TWM03
2577,30TVM93
2578,30TTK98
2580,30TUK57
2580,30TUK47
2584,30TWM32
2586,30TUK57
2586,30TUK58
2586,30TUK47
2588,30TWM32
2603,30TUN01
2607,30TWM03
2607,30TVM93
2608,30TWM32
2608,30TWM33
2613,30TVN54
2613,30TVN64
2613,30TVN55
2613,30TVN65
2621,30TVN62
2621,30TVN72
2621,30TVN63
2622,30TVN31
2622,30TVN41
2638,30TVN65
2647,30TVM10
2647,30TVM20
2647,30TVM21
2656,30TUM62
2666,30TVN65
2672,30TVM20
2672,30TVM30
2678,30TVN30
2678,30TVN40
2681,30TUL59
2681,30TUL69
2682,30TVL49
2682,30TVM40
2683,30TVN72
2689,30TVN30
2689,30TVN31
2690,30TVN31
2690,30TVN41
2692,30TUN75
2692,30TUN85
2693,30TUN65
2694,30TUN74
2698,30TUL69
2698,30TUL79
2702,30TUN55
2702,30TUN56
2708,30TVM52
2708,30TVM62
2714,30TVL39
2717,30TVM62
2717,30TVM63
2723,30TUN51
2723,30TUN52
2723,30TUN41
2723,30TUN42
2724,30TUM80
2725,30TUM70
2727,30TVM33
2727,30TVM43
2729,30TVN55
2729,30TVN65
2731,30TUK67
2731,30TUK68
2736,30TVM53
2739,30TUN55
2742,30TVM21
2742,30TVM31
2746,30TVM40
2746,30TVM41
2748,30TVN65
2776,30TVM32
2798,30TUM51
2798,30TUM41
2800,30TVM53
2800,30TVM54
2800,30TVM43
2800,30TVM44
2808,30TVM30
2808,30TVM40
2824,30TVM30
2836,30TWM73
2855,30TUK58
2857,30TWM14
2857,30TWM04
2858,30TWM54
2858,30TWM44
2865,30TVM52
2865,30TVM53
2865,30TVM42
2865,30TVM43
2873,30TTK98
2879,30TWM03
2879,30TVM93
2880,30TVM93
2888,30TWM42
2888,30TWM43
2888,30TWM32
2888,30TWM33
2900,30TUK57
2900,30TUK67
2900,30TUK58
2900,30TUK68
2910,30TUN15
2911,30TWM40
2912,30TWM03
2912,30TWM04
2917,30TUM80
2917,30TUM70
2918,30TWM42
2927,30TWM42
2935,30TUN05
2935,30TUN15
2942,30TUK68
2944,30TUK58
2944,30TUK68
2946,30TUK26
2950,30TUN14
2955,29TPE97
2955,29TPE98
2956,30TWM03
2956,30TVM93
2957,30TUK46
2957,30TUK47
2958,30TUM80
2958,30TUM70
2959,30TWM40
2980,30TVN65
2980,30TVN66
2983,30TUL58
2989,30TVN65
2994,30TUN75
3007,30TVN52
3029,29TPE96
3029,29TPE86
3029,29TPE97
3029,29TPE87
3054,30TUK16
3054,30TUK26
3063,30TWM42
3063,30TWM43
3063,30TWM32
3063,30TWM33
3146,30TVM30
3146,30TVM31
3159,30TUN44
3207,30TUN04
3207,30TUN14
3207,30TUN05
3207,30TUN15
3211,30TUN24
3212,30TUN14
3212,30TUN15
3214,29TQG07
3220,30TVM20
3220,30TVM21
3222,30TVM52
3232,30TUM62
3236,30TUK57
3237,30TUK57
3241,30TVN40
3241,30TVN41
3243,30TVN52
3248,30TUL38
3255,30TVN52
3259,30TVM67
3259,30TVM68
3260,30TUN52
3260,30TUN42
3270,30TVM49
3270,30TVN40
3270,30TVN41
3270,30TVN42
3284,30TVM51
3284,30TVM52
3284,30TVM41
3284,30TVM42
3376,30TVN51
3376,30TVN41
3380,30TTN83
3380,30TTN84
3400,30TWM73
3581,30TVN53
3581,30TVN63
3649,30TVN50
3649,30TVN40
3654,30TVN53
3654,30TVN54
3654,30TVN64
3709,30TVM21
3711,30TWM73
3713,30TVM49
3725,30TVM22
3729,30TVN63
3738,30TVN73
3747,30TVM50
3747,30TVM40
3757,30TWM03
3757,30TVM93
3758,30TWM03
3758,30TVM93
3759,30TVM20
3762,30TVN40
3762,30TVN41
3764,30TUN74
3764,30TUN75
3889,30TUL49
3916,30TVN53
3972,30TVM12
3998,30TVN41
4011,30TTN75
4011,30TTN76
4032,30TVL39
4138,30TVN31
4138,30TVN41
4171,30TVN53
4171,30TVN63
4171,30TVN54
4171,30TVN64
4216,30TUN15
4402,30TUN15
4423,30TUN05
4430,30TUN52
4432,30TUN51
4432,30TUN52
4434,30TUN70
4434,30TUN71
4438,30TUL68
4440,30TUN62
4441,30TTM55
4534,30TUM55
4534,30TUM65
4534,30TUM75
4534,30TUM45
4539,30TTL72
4539,30TTL82
4539,30TTL73
4544,30TTM74
4544,30TTM75
4544,30TTM76
4550,30TVN50
4550,30TVN51
4550,30TVN52
4550,30TVN62
4550,30TVN63
4550,30TVN64
4550,30TVN55
4550,30TVN65
4550,30TVM49
4550,30TVN40
4550,30TVN35
4550,30TVN45
4550,30TVN36
4550,30TVN46
4551,30TWM42
4551,30TWM32
4551,30TWM22
4551,30TWM12
4551,30TWM02
4551,30TVM83
4551,30TWM03
4551,30TVM93
4555,30TVM65
4555,30TVM56
4555,30TVM66
4555,30TVM57
4555,30TVM47
4555,30TVM48
4559,30TUM24
4559,30TUM34
4559,30TUM25
4559,30TUM35
4577,30TWM82
4593,29TQH25
4593,29TQH15
4609,30TUM35
4609,30TUM36
4611,30TUM51
4611,30TUM41
4617,30TUL75
4617,30TUL66
4617,30TUL76
4617,30TUL57
4617,30TUL67
4617,30TUL93
4617,30TVL03
4617,30TUL84
4617,30TUL94
4617,30TUL85
4617,30TUL95
4619,30TTM97
4619,30TTM98
4639,30TVM67
4639,30TVM77
4639,30TVM86
4639,30TVM96
4639,30TVM87
4639,30TVM68
77,29TQH37
77,29TQH38
78,29TQH37
78,29TQH38
112,29TPH73
112,29TPH83
112,29TPH84
113,29TPH73
113,29TPH63
114,29TPH73
178,29TPE95
179,29TPE95
180,29TPE95
181,29TPE95
182,29TPE95
183,29TPE95
184,29TPE95
253,30TTN57
253,30TTN58
272,30TVL12
272,30TUL91
272,30TVL01
272,30TVL02
273,30TVL12
273,30TVL13
273,30TVL14
273,30TVL24
275,30TVL34
275,30TVL35
303,30TTN87
303,30TTN88
303,30TTN98
303,30TTN99
304,30TTN87
304,30TTN88
305,30TTN87
306,30TTN77
306,30TTN87
307,30TTN77
307,30TTN67
307,30TTN68
338,30TVM98
338,30TWM08
338,30TWM09
338,30TWN00
338,30TWN01
357,30TVN95
357,30TWN05
358,30TVN85
358,30TVN95
358,30TVN86
358,30TVN96
359,30TVN84
359,30TVN85
360,30TVN93
360,30TVN84
360,30TVN94
362,30TWN33
362,30TWN23
362,30TWN13
362,30TWN14
407,30TVL22
407,30TVL23
407,30TVL33
407,30TVL43
408,30TVL22
409,30TVL22
410,30TVL23
410,30TVL33
411,30TVL33
494,30TTK56
494,30TTK57
494,30TTK67
502,30TTN87
502,30TTN88
588,30TVN83
589,30TVN92
589,30TWN02
589,30TVN93
590,30TWN02
590,30TVN93
590,30TWN03
591,30TWN11
591,30TWN12
591,30TWN01
591,30TWN02
592,30TWN11
592,30TWN12
592,30TWN02
992,30TUN37
992,30TUN47
995,30TUN37
995,30TUN38
999,30TUN38
999,30TUN39
1000,30TUN37
1000,30TUN38
1000,30TUN39
1002,30TUN38
1010,30TUN37
1010,30TUN38
1015,30TUN37
1017,30TUN38
1017,30TUN48
1018,30TUN38
1018,30TUN48
1020,30TUN38
1020,30TUN48
1026,30TUN38
1028,30TUN38
1029,30TUN38
1029,30TUN48
1109,30TWN02
1109,30TVN93
1109,30TWN03
1185,30TWN11
1185,30TWN12
1185,30TWN02
1268,30TWN33
1268,30TWN23
1268,30TWN13
1268,30TWN14
1306,30TTK76
1306,30TTK86
1306,30TTK87
1315,29TQE06
1315,29TPE96
1315,29TPE86
1357,30TWM05
1357,30TVM95
1357,30TVM96
1363,30TVN84
1363,30TVN85
1383,30TVN92
1383,30TWN02
1397,30TUN37
1397,30TUN38
1432,30TTN77
1432,30TTN87
1449,30TTN77
1449,30TTN67
1449,30TTN68
1480,29TQH26
1480,29TQH27
1480,29TQH28
1551,30TVN95
1551,30TVN86
1551,30TVN96
1558,30TUN38
1558,30TUN39
1597,30TVN95
1597,30TWN05
1606,30TTN87
1606,30TTN88
1638,30TTN87
1638,30TTN88
1662,30TTN87
1662,30TTN88
1662,30TTN98
1662,30TTN99
1695,30TTN76
1695,30TTN86
1695,30TTN77
1695,30TTN87
1695,30TTN78
1700,30TVN74
1700,30TVN75
1700,30TVN76
1731,30TVN84
1731,30TVN94
1731,30TVN85
1792,29TQH47
1792,30TTN57
1792,30TTN58
1832,29TQE16
1837,30TVN92
1837,30TWN02
1837,30TVN93
1847,30TTN77
1847,30TTN78
1889,30TTN77
1889,30TTN87
1889,30TTN67
1900,29TPE95
1900,29TPE96
1908,29TQE17
1908,29TQE28
1908,29TQE18
1986,29TQE05
2048,29TQH05
2048,29TPH95
2081,30TTN76
2081,30TTN77
2097,29TQH47
2097,29TQH37
2097,29TQH27
2097,29TQH28
2130,30TVN93
2130,30TVN84
2130,30TVN94
2157,29TQE05
2183,29TPE95
2183,29TPE85
2194,29TQE17
2194,29TQE18
2194,29TQE06
2194,29TQE07
2204,30TTN77
2204,30TTN67
2204,30TTN68
2205,30TVN75
2205,30TVN85
2233,30TVN93
2233,30TWN03
2252,30TVN95
2252,30TVN86
2252,30TVN96
2271,30TWN22
2271,30TWN12
2277,30TVN93
2277,30TWN03
2309,30TWN32
2309,30TWN22
2309,30TWN33
2309,30TWN34
2324,30TVN93
2324,30TWN03
2341,30TVN85
2341,30TVN95
2341,30TVN86
2341,30TVN96
2346,30TWN12
2363,29TQE16
2370,29TQH06
2370,29TQH16
2370,29TQH17
2373,30TVN92
2378,30TVN93
2378,30TVN94
2386,29TPH95
2386,29TPH85
2386,29TPH86
2389,29TQE05
2390,30TWN13
2390,30TWN03
2391,29TPE85
2393,30TVN86
2393,30TVN87
2393,30TVN97
2402,30TWN23
2402,30TWN13
2402,30TWN24
2466,30TWN13
2466,30TWN24
2466,30TWN14
2466,30TWN25
2466,30TWN15
2481,30TWN12
2481,30TWN13
2485,30TVN96
2517,29TQH05
2517,29TQH06
2517,29TQH16
2552,29TQH37
2552,29TQH36
2552,29TQH27
2576,29TQH37
2576,29TQH36
2576,29TQH27
2595,29TPG88
2632,30TVN75
2632,30TVN76
2645,30TVN75
2661,30TUN17
2707,30TWN32
2751,29TQE47
2751,29TQE48
2751,29TQE38
2833,30TTK56
2833,30TTK66
2850,29TQE46
2850,29TQE36
2852,30TVN78
2852,30TVN79
2949,29TQE06
2949,29TQE07
2966,30TUN17
2966,30TUN18
2967,30TVN91
2967,30TVN82
2967,30TVN92
2973,30TVN91
2973,30TVN92
3002,30TVN75
3017,29TQE16
3058,30TUK05
3058,30TTK96
3058,30TUK06
3066,29TQH26
3066,29TQH16
3066,29TQH27
3066,29TQH17
3073,29TQH26
3073,29TQH27
3079,29TQH37
3079,29TQH27
3083,29TQH26
3083,29TQH16
3105,29TQH26
3105,29TQH27
3153,30TTN96
3153,30TTN97
3261,30TVN75
3261,30TVN85
3373,30TTK56
3424,30TTK75
3424,30TTK76
3434,30TTN87
3434,30TTN78
3434,30TTN88
3456,30TUN17
3491,30TUN17
3514,30TUN07
3514,30TUN08
3533,29TQE05
3533,29TQE06
3746,30TVN75
3746,30TVN76
3756,29TQH37
3926,29TQH06
3926,29TQH07
3950,29TQH16
3950,29TQH17
4115,30TUN17
4265,29TQE05
4336,29TQE05
4344,29TPE95
4366,29TPE85
4375,30TTK75
4456,30TTK56
4456,30TTK66
4457,30TTK56
4457,30TTK66
4459,30TTK46
4462,29TPE85
4499,29TQE05
4514,30TVN88
4514,30TVN89
4514,30TVN99
4514,30TVP80
4590,30TWM66
4590,30TWM67
4638,30TVM98
4638,30TWM08
4638,30TWM09
4638,30TWN00
4638,30TWN11
4638,30TWN01
639,31TCF27
639,31TCF37
640,31TCF37
641,31TCF37
642,31TCF37
643,31TCF37
644,31TCF37
645,31TCF37
646,31TDF17
646,31TDF27
652,31TCG00
652,31TCG01
653,31TCG01
654,31TCG00
654,31TCG01
655,31TCG00
655,31TBG90
656,31TCG00
657,31TBF99
657,31TBG90
658,31TBF99
659,31TBF99
660,31TBG90
661,31TDG37
661,31TDG47
662,31TDG47
663,31TDG64
663,31TDG74
663,31TDG84
663,31TDG55
663,31TDG65
663,31TDG56
664,31TDG84
665,31TDG56
665,31TDG57
668,31TBF83
668,31TBF84
668,31TBF82
668,31TBF92
669,31TCG49
670,31TCG49
670,31TCH40
671,31TCG49
672,31TCG49
673,31TCG49
674,31TCG49
674,31TCH40
675,31TCH40
676,31TCH40
677,31TCH40
678,31TCH40
679,31TCH40
680,31TCH40
681,31TCH40
682,31TCH40
683,31TCG49
684,31TCH40
685,31TCH40
686,31TDG02
686,31TDG03
687,31TEG17
687,31TEG07
687,31TDG88
687,31TEG08
687,31TDG98
688,31TCG68
688,31TCG78
689,31TCG68
690,31TCG68
691,31TCG68
691,31TCG78
692,31TCF46
692,31TCF47
727,31TDF17
728,31TCG49
729,31TCG49
730,31TCG49
731,31TCG49
732,31TCF46
732,31TCF47
733,31TCF46
733,31TCF47
744,31TBF91
745,31TCF00
745,31TCF01
745,31TBF91
746,31TBF90
746,31TCF00
746,31TCF10
746,31TCF01
746,31TCF11
747,31TBF90
747,31TBF91
747,31TBF92
748,31TBF83
748,31TBF93
748,31TBF82
748,31TBF92
749,31TBF93
749,31TCF04
749,31TCF05
749,31TBF94
750,31TCF05
750,31TBF95
750,31TBF96
751,31TBF86
751,31TBF96
751,31TBF87
751,31TBF97
752,31TBF86
759,31TDG92
759,31TEG02
759,31TDG83
759,31TDG93
759,31TDG84
1041,31TCH31
1042,31TCH31
1043,31TCH21
1043,31TCH31
1044,31TCH31
1045,31TCH21
1046,31TCH32
1047,31TCH21
1048,31TCH32
1049,31TCH22
1049,31TCH32
1050,31TCH30
1050,31TCH40
1051,31TCH20
1052,31TCH31
1053,31TCH31
1054,31TCH31
1054,31TCH41
1055,31TCH32
1056,31TCH21
1057,31TCH20
1057,31TCH30
1058,31TCH30
1058,31TCH31
1059,31TCH30
1059,31TCH31
1061,31TCH30
1061,31TCH21
1061,31TCH31
1061,31TCH22
1061,31TCH32
1062,31TCH21
1062,31TCH22
1063,31TCH21
1214,31TDG64
1214,31TDG65
1216,31TCH51
1216,31TCH61
1216,31TCH52
1217,31TDF19
1217,31TDG10
1224,31TDG22
1224,31TDG32
1224,31TDG23
1224,31TDG33
1225,31TCG65
1225,31TCG66
1226,31TDG08
1226,31TDG18
1226,31TDG09
1228,31TDG36
1228,31TDG37
1229,31TDG02
1229,31TDG03
1230,31TDG03
1230,31TCG94
1230,31TDG04
1230,31TCG95
1230,31TDG05
1233,31TDG39
1233,31TDG49
1235,31TDG61
1235,31TDG52
1235,31TDG62
1237,31TDG04
1237,31TDG14
1237,31TDG05
1239,31TCF05
1239,31TBF95
1239,31TCF06
1239,31TCF16
1241,31TDG63
1241,31TDG73
1241,31TDG64
1242,31TDG89
1242,31TDG99
1243,31TCH23
1243,31TCH33
1243,31TCH24
1243,31TCH34
1245,31TDG56
1245,31TDG57
1245,31TDG58
1246,31TCF55
1246,31TCF34
1246,31TCF44
1246,31TCF45
1247,31TCG96
1247,31TCG87
1247,31TCG97
1248,31TEG09
1248,31TDG99
1248,31TDH90
1252,31TDG54
1252,31TDG64
1253,31TCF12
1253,31TCF13
1253,31TCF23
1254,31TDG43
1254,31TDG44
1255,31TDG22
1255,31TDG23
1255,31TDG13
1257,31TDG20
1257,31TDG30
1259,31TCG96
1259,31TDG06
1262,31TEG27
1262,31TEG17
1262,31TEG28
1275,31TDG47
1275,31TDG57
1275,31TDG67
1275,31TDG58
1275,31TDG68
1276,31TDG48
1276,31TDG58
1276,31TDG49
1292,31TDG22
1292,31TDG23
1294,31TCG65
1294,31TCG55
1295,31TCG59
1295,31TCG69
1298,31TCF89
1298,31TCF99
1312,31TDG67
1312,31TDG77
1312,31TDG68
1314,31TCF14
1314,31TCF13
1318,31TDG55
1318,31TDG56
1319,31TDF49
1319,31TDG40
1319,31TDG50
1324,31TDG81
1324,31TDG71
1325,31TCG95
1325,31TDG05
1330,31TCG93
1330,31TDG03
1330,31TCG94
1331,31TDG56
1331,31TDG66
1332,31TCF02
1332,31TCF12
1334,31TCF58
1334,31TCF68
1334,31TCF69
1338,31TDG22
1340,31TCF45
1340,31TCF36
1340,31TCF46
1341,31TCF38
1341,31TCF39
1341,31TCF59
1341,31TCF49
1352,31TDG12
1352,31TDG13
1360,31TEG28
1360,31TEG18
1360,31TEG19
1361,31TCF56
1361,31TCF57
1361,31TCF67
1362,31TDG25
1362,31TDG15
1366,31TCF16
1366,31TCF17
1366,31TCF27
1369,31TCH31
1369,31TCH22
1369,31TCH32
1370,31TEG02
1370,31TEG03
1375,31TBF83
1375,31TBF93
1375,31TBF82
1375,31TBF92
1377,31TDG22
1377,31TDG12
1379,31TDG08
1379,31TDG18
1379,31TDG09
1380,31TDG08
1380,31TDG18
1380,31TDG09
1381,31TDG46
1381,31TDG47
1384,31TDF28
1384,31TDF29
1384,31TDF39
1385,31TDG02
1385,31TDG12
1386,31TDG68
1386,31TDG78
1387,31TDF39
1387,31TDG30
1387,31TDG40
1387,31TDG31
1387,31TDG41
1393,31TBF84
1394,31TDF06
1394,31TDF17
1394,31TDF07
1398,31TDG87
1398,31TDG88
1400,31TDF59
1400,31TDG50
1400,31TDG60
1401,31TDF17
1401,31TDF18
1407,31TBF90
1407,31TCF00
1407,31TCF10
1407,31TCF01
1407,31TCF11
1407,31TBF91
1408,31TCF26
1410,31TCF67
1410,31TCF68
1410,31TCF78
1412,31TDG54
1412,31TDG45
1412,31TDG55
1417,31TDG58
1417,31TDG68
1420,31TDG17
1420,31TDG18
1423,31TCG77
1423,31TCG78
1423,31TCG79
1426,31TDG30
1426,31TDG31
1426,31TDG41
1427,31TDG25
1427,31TDG26
1430,31TCG89
1430,31TCG99
1430,31TCH80
1430,31TCH90
1431,31TCH51
