,other_species_id,other_species_group,other_species_code,other_species_name,other_species_sensitive,other_species_np,other_species_size_min,other_species_size_max,other_species_unit,other_species_category,other_species_motivation,site_code,year,id_reporte,other_species_type,other_species_id_type,other_species_id_unit
2904,20224,I,,"Eunicella gazella Studer, 1878",,,2.0,,grids1x1,P,"A,D",ES6170002,2023,135,np,203,22.0
2905,20225,I,,"Eunicella labiata Thomson, 1927",,,1.0,,grids1x1,P,D,ES0000046,2023,135,np,203,22.0
2906,20226,I,,"Eunicella singularis (Esper, 1791)",,,,,,C,B,ES6310002,2023,135,np,203,
2907,20227,I,,"Eunicella verrucosa (Pallas, 1766)",,,2.0,,grids1x1,P,D,ES0000046,2023,135,np,203,22.0
2908,20229,I,,"Leptogorgia lusitanica Stiasny, 1937",,,1.0,,grids1x1,P,D,ES6140016,2023,135,np,203,22.0
2909,20230,I,,"Leptogorgia ruberrima (Koch, 1886)",,,10.0,10.0,i,,D,ES7020128,2023,135,np,203,36.0
2910,20231,I,,"Leptogorgia sarmentosa (Esper, 1789)",,,1.0,,grids1x1,P,D,ES6120034,2023,135,np,203,22.0
2911,20232,I,,"Leptogorgia viminalis (Pallas, 1766)",,,,,,P,D,ES7020123,2023,135,np,203,
2912,20233,I,,"Acanella arbuscula (Johnson, 1862)",,,,,,P,D,ES90ATL01,2023,135,np,203,
2913,20235,I,,"Isidella elongata (Esper, 1788)",,,,,,C,D,ESZZ16003,2023,135,np,203,
2914,20238,I,,"Keratoisis grayi (Wright, 1869)",,,,,,P,D,ESZZ15001,2023,135,np,203,
2915,20244,I,,"Paralcyonium spinulosum (Delle Chiaje, 1822)",,,,,,P,D,ESZZ16001,2023,135,np,203,
2916,20245,I,,"Bebryce mollis Philippi, 1842",,,,,,P,D,ESZZ15001,2023,135,np,203,
2917,20246,I,,"Dentomuricea meteor Grasshoff, 1977",,,,,,P,D,ESZZ15002,2023,135,np,203,
2918,20247,I,,"Muriceides lepida Carpine & Grasshoff, 1975",,,,,,P,D,ESZZ16012,2023,135,np,203,
2919,20249,I,,"Paramuricea biscaya Grasshoff, 1977",,,,,,P,D,ESZZ12003,2023,135,np,203,
2920,20250,I,,"Paramuricea clavata (Risso, 1826)",,,1.0,,grids1x1,P,D,ES0000046,2023,135,np,203,22.0
2921,20253,I,,"Placogorgia coronata Carpine & Grasshoff, 1975",,,,,,P,D,ESZZ12003,2023,135,np,203,
2922,20254,I,,"Placogorgia graciosa (Tixier Durivault & d'Hondt, 1975)",,,,,,P,D,ESZZ12003,2023,135,np,203,
2923,20255,I,,"Placogorgia massiliensis Carpine & Grasshoff, 1975",,,,,,P,D,ESZZ16011,2023,135,np,203,
2924,20256,I,,"Spinimuricea atlantica (Johnson, 1862)",,,,,,P,D,ESZZ15002,2023,135,np,203,
2925,20257,I,,"Swiftia pallida Madsen, 1970",,,,,,P,D,ES90ATL01,2023,135,np,203,
2926,20258,I,,"Villogorgia bebrycoides (Koch, 1887)",,,,,,P,D,ESZZ15001,2023,135,np,203,
2927,20259,I,,"Callogorgia verticillata (Pallas, 1766)",,,,,,C,D,ESZZ16005,2023,135,np,203,
2928,20261,I,,"Candidella imbricata (Johnson, 1862)",,,,,,P,D,ESZZ15001,2023,135,np,203,
2929,20262,I,,"Narella bellissima (Kükenthal, 1915)",,,,,,P,D,ESZZ15001,2023,135,np,203,
2930,20266,I,,"Antipathes dichotoma Pallas, 1766",,,,,,C,C,ESZZ16003,2023,135,np,203,
2931,20267,I,,"Antipathes furcata Gray, 1857",,,,,,P,D,ESZZ15001,2023,135,np,203,
2932,20269,I,,"Stichopathes gracilis Gray, 1857",,,,,,P,D,ESZZ15002,2023,135,np,203,
2933,20270,I,,"Stichopathes gravieri Molodtsova, 2006",,,,,,P,D,ESZZ12001,2023,135,np,203,
2934,20271,I,,"Stichopathes setacea Gray, 1860",,,,,,P,D,ESZZ15002,2023,135,np,203,
2935,20274,I,,"Leiopathes glaberrima (Esper, 1792)",,,,,,P,"A,D",ESZZ16011,2023,135,np,203,
2936,20276,I,,"Antipathella subpinnata (Ellis & Solander, 1786)",,,,,,P,C,ESZZ16002,2023,135,np,203,
2937,20277,I,,"Antipathella wollastoni (Gray, 1857)",,,,,,P,D,ES7020057,2023,135,np,203,
2938,20278,I,,"Tanacetipathes cavernicola Opresko, 2001",,,,,,P,D,ES7020122,2023,135,np,203,
2939,20282,I,,"Parantipathes hirondelle Molodtsova, 2006",,,,,,P,D,ESZZ12003,2023,135,np,203,
2940,20285,I,,"Arachnanthus oligopodus (Cerfontaine, 1891)",,,,,,P,D,ESZZ16001,2023,135,np,203,
2941,20288,I,,"Cerianthus lloydii Gosse, 1859",,,,,,P,D,ES90ATL01,2023,135,np,203,
2942,20289,I,,"Cerianthus membranaceus (Spallanzani, 1784)",,,,,,C,D,ES6310002,2023,135,np,203,
2943,20294,I,,"Corynactis viridis Allman, 1846",,,,,,C,D,ES6310002,2023,135,np,203,
2944,20295,I,,"Pseudocorynactis caribbeorum den Hartog, 1980",,,20.0,20.0,i,,D,ES7020128,2023,135,np,203,36.0
2945,20297,I,,"Sideractis glacialis Danielssen, 1890",,,,,,P,B,ESZZ12003,2023,135,np,203,
2946,20298,I,,"Anthoptilum grandiflorum (Verrill, 1879)",,,,,,P,D,ESZZ12003,2023,135,np,203,
2947,20299,I,,"Funiculina quadrangularis (Pallas, 1766)",,,,,,C,D,ESZZ16003,2023,135,np,203,
2948,20300,I,,"Kophobelemnon stelliferum (Müller, 1766)",,,,,,P,D,ESZZ16011,2023,135,np,203,
2949,20301,I,,"Pennatula aculeata Danielssen, 1860",,,,,,P,D,ES90ATL01,2023,135,np,203,
2950,20304,I,,"Pennatula rubra (Ellis, 1761)",,,,,,P,D,ESZZ16001,2023,135,np,203,
2951,20312,I,,"Virgularia mirabilis (Müller, 1776)",,,,,,P,D,ES90ATL01,2023,135,np,203,
2952,20314,I,,"Madracis asperula Milne Edwards & Haime, 1849",,,,,,P,D,ES7020123,2023,135,np,203,
2953,20315,I,,"Madracis pharensis (Heller, 1868)",,,,,,P,"C,D",ESZZ15002,2023,135,np,203,
2954,20316,I,,"Anomocora fecunda (Pourtalès, 1871)",,,,,,C,C,ESZZ16003,2023,135,np,203,
2955,20319,I,,"Aulocyathus atlanticus Zibrowius, 1980",,,,,,P,D,ESZZ12001,2023,135,np,203,
2956,20320,I,,"Caryophyllia abyssorum Duncan, 1873",,,,,,P,D,ESZZ12001,2023,135,np,203,
2957,20323,I,,"Caryophyllia calveri Duncan, 1873",,,,,,P,C,ESZZ16003,2023,135,np,203,
2958,20324,I,,"Caryophyllia cyathus (Ellis & Solander, 1786)",,,,,,C,C,ESZZ16003,2023,135,np,203,
2959,20325,I,,"Caryophyllia inornata (Duncan, 1878)",,,,,,C,D,ES6310002,2023,135,np,203,
2960,20327,I,,"Caryophyllia seguenzae Duncan, 1873",,,,,,P,D,ESZZ12001,2023,135,np,203,
2961,20328,I,,"Caryophyllia smithii Stokes & Broderip, 1828",,,,,,C,C,ESZZ16003,2023,135,np,203,
2962,20333,I,,"Hoplangia durotrix Gosse, 1860",,,,,,P,D,ESZZ16001,2023,135,np,203,
2963,20336,I,,"Phyllangia mouchezii (Lacaze-Duthiers, 1897)",,,1.0,,grids1x1,P,D,ES6170030,2023,135,np,203,22.0
2964,20337,I,,"Polycyathus muellerae (Abel, 1959)",,,,,,P,D,ESZZ16001,2023,135,np,203,
2965,20338,I,,"Pourtalosmilia anthophyllites (Ellis & Solander, 1786)",,,1.0,,grids1x1,P,D,ES6140014,2023,135,np,203,22.0
2966,20340,I,,"Solenosmilia variabilis Duncan, 1873",,,,,,P,"C,D",ESZZ12003,2023,135,np,203,
2967,20346,I,,"Vaughanella concinna Gravier, 1915",,,,,,P,D,ESZZ12003,2023,135,np,203,
2968,20347,I,,"Deltocyathus eccentricus Cairns, 1979",,,,,,P,B,ESZZ12003,2023,135,np,203,
2969,20349,I,,"Deltocyathus moseleyi Cairns, 1979",,,,,,P,D,ESZZ12003,2023,135,np,203,
2970,20350,I,,"Astroides calycularis (Pallas, 1766)",,,2.0,,grids1x1,C,"A,C",ES6110015,2023,135,np,203,22.0
2971,20352,I,,"Balanophyllia europaea (Risso, 1826)",,,,,,C,B,ES6310002,2023,135,np,203,
2972,20356,I,,"Dendrophyllia cornigera (Lamarck, 1816)",,,1.0,,grids1x1,P,D,ES0000337,2023,135,np,203,22.0
2973,20357,I,,"Dendrophyllia laboreli Zibrowius & Brito, 1984",,,1.0,,grids1x1,P,D,ES0000337,2023,135,np,203,22.0
2974,20358,I,,"Dendrophyllia ramea (Linnaeus, 1758)",,,1.0,,grids1x1,P,D,ES0000046,2023,135,np,203,22.0
2975,20360,I,,"Eguchipsammia gaditana (Duncan, 1873)",,,,,,P,B,ESZZ12003,2023,135,np,203,
2976,20361,I,,"Enallopsammia rostrata (Pourtalès, 1878)",,,,,,P,D,ESZZ12001,2023,135,np,203,
2977,20363,I,,"Flabellum alabastrum Moseley en Thompson, 1873",,,,,,P,D,ESZZ12003,2023,135,np,203,
2978,20365,I,,"Flabellum chunii Marenzeller, 1904",,,,,,P,D,ESZZ12001,2023,135,np,203,
2979,20367,I,,"Javania cailleti (Duchassaing & Michelotti, 1864)",,,,,,P,D,ESZZ12003,2023,135,np,203,
2980,20368,I,,"Monomyces pygmaea (Risso, 1826)",,,,,,P,D,ESZZ12003,2023,135,np,203,
2981,20372,I,,"Madrepora oculata Linnaeus, 1758",,,,,,C,"C,D",ESZZ16003,2023,135,np,203,
2982,20374,I,,"Cladocora caespitosa (Linnaeus, 1767)",,,2.0,,grids1x1,P,"A,C",ES6140016,2023,135,np,203,22.0
2983,20375,I,,"Cladocora debilis Milne Edwards & Haime, 1849",,,,,,P,D,ESZZ15002,2023,135,np,203,
2984,20376,I,,"Stenocyathus vermiformis (Pourtalès, 1868)",,,,,,P,D,ESZZ16012,2023,135,np,203,
2985,20377,I,,"Sphenotrochus andrewianus Milne Edwards & Haime, 1848",,,,,,C,C,ESZZ16003,2023,135,np,203,
2986,20378,I,,"Epizoanthus arenaceus (Delle Chiaje, 1823)",,,,,,P,D,ESZZ16001,2023,135,np,203,
2987,20385,I,,"Epizoanthus paguriphilus Verrill, 1882",,,,,,P,D,ES90ATL01,2023,135,np,203,
2988,20389,I,,"Isozoanthus primnoidus Carreiro-Silva, Braga-Henriques, Sampaio, de Matos, Porteiro & Ocaña, 2010",,,,,,P,D,ESZZ15001,2023,135,np,203,
2989,20390,I,,"Isozoanthus sulcatus (Gosse, 1860)",,,,,,R,B,ES6310002,2023,135,np,203,
2990,20394,I,,"Savalia savaglia (Bertoloni, 1819)",,,,,,C,"A,C,D",ESZZ16003,2023,135,np,203,
2991,20395,I,,"Palythoa canariensis Haddon & Duerden, 1896",,,50.0,50.0,area,,"B,D",ES7020128,2023,135,np,203,9.0
2992,20398,I,,"Isaurus tuberculatus Gray, 1828",,,200.0,200.0,i,,D,ES7010053,2023,135,np,203,36.0
2993,20445,I,,"Eudendrium ramosum (Linnaeus, 1758)",,,,,,P,D,ESZZ16001,2023,135,np,203,
2994,20498,I,,"Aglaophenia kirchenpaueri (Heller, 1868)",,,,,,C,D,ES6310002,2023,135,np,203,
2995,20499,I,,"Aglaophenia lophocarpa Allman, 1877",,,,,,P,D,ESZZ12003,2023,135,np,203,
2996,20503,I,,"Aglaophenia pluma (Linnaeus, 1758)",,,,,,C,D,ES6310002,2023,135,np,203,
2997,20505,I,,"Aglaophenia tubulifera (Hincks, 1861)",,,,,,C,D,ES6310002,2023,135,np,203,
2998,20508,I,,"Gymnangium montagui (Billard, 1912)",,,,,,C,B,ES6310002,2023,135,np,203,
2999,20512,I,,"Lytocarpia myriophyllum (Linnaeus, 1758)",,,,,,P,D,ES90ATL01,2023,135,np,203,
3000,20515,I,,"Streptocaulus dollfusi (Billard, 1924)",,,,,,P,B,ESZZ12003,2023,135,np,203,
3001,20535,I,,"Obelia dichotoma (Linnaeus, 1758)",,,,,,P,D,ESZZ16001,2023,135,np,203,
3002,20559,I,,"Halecium beanii (Johnston, 1838)",,,,,,P,D,ESZZ12003,2023,135,np,203,
3003,20566,I,,"Halecium muricatum (Ellis & Solander, 1786)",,,,,,P,D,ESZZ12003,2023,135,np,203,
3004,20568,I,,"Halecium petrosum Stechow, 1919",,,,,,P,D,ESZZ16001,2023,135,np,203,
3005,20572,I,,"Halecium sibogae marocanum Billard, 1934",,,,,,P,D,ESZZ12001,2023,135,np,203,
3006,20578,I,,"Antennella secundaria (Gmelin, 1791)",,,,,,P,D,ESZZ12003,2023,135,np,203,
3007,20585,I,,"Schizotricha frutescens (Ellis & Solander, 1786)",,,,,,P,D,ESZZ12001,2023,135,np,203,
3008,20591,I,,"Kirchenpaueria bonnevieae (Billard, 1906)",,,,,,P,D,ESZZ12003,2023,135,np,203,
3009,20593,I,,"Kirchenpaueria pinnata (Linnaeus, 1758)",,,,,,C,B,ES6310002,2023,135,np,203,
3010,20602,I,,"Zygophylax africana Stechow, 1923",,,,,,P,B,ESZZ12003,2023,135,np,203,
3011,20603,I,,"Zygophylax biarmata Billard, 1905",,,,,,P,D,ESZZ12003,2023,135,np,203,
3012,20606,I,,"Zygophylax sibogae Billard, 1918",,,,,,P,D,ESZZ12003,2023,135,np,203,
3013,20617,I,,"Nemertesia antennina (Linnaeus, 1758)",,,,,,C,D,ES6310002,2023,135,np,203,
3014,20618,I,,"Nemertesia falcicula (Ramil & Vervoort, 1992)",,,,,,P,D,ESZZ12001,2023,135,np,203,
3015,20619,I,,"Nemertesia perrieri (Billard, 1901)",,,,,,P,D,ESZZ12003,2023,135,np,203,
3016,20620,I,,"Nemertesia ramosa (Lamarck, 1816)",,,,,,P,D,ESZZ16001,2023,135,np,203,
3017,20629,I,,"Plumularia setacea (Linnaeus, 1758)",,,,,,P,D,ESZZ12003,2023,135,np,203,
3018,20630,I,,"Polyplumaria flabellata G.O. Sars, 1874",,,,,,P,D,ESZZ12003,2023,135,np,203,
3019,20639,I,,"Diphasia margareta (Hassall, 1841)",,,,,,C,D,ES6310002,2023,135,np,203,
3020,20651,I,,"Sertularella gayi (Lamouroux, 1821)",,,,,,P,D,ESZZ12001,2023,135,np,203,
3021,20662,I,,"Symplectoscyphus bathyalis Vervoort, 1972",,,,,,P,B,ESZZ12003,2023,135,np,203,
3022,20666,I,,"Synthecium evansi (Ellis & Solander, 1786)",,,,,,P,D,ESZZ16001,2023,135,np,203,
3023,20808,I,,"Hymenodiscus coronata G. O. Sars, 1872)",,,,,,P,D,ES90ATL01,2023,135,np,203,
3024,20817,I,,"Coscinasterias tenuispina Lamarck, 1816) ",,,,,,C,D,ES6310002,2023,135,np,203,
3025,20818,I,,"Marthasterias glacialis (Linnaeus, 1758)",,,,,,C,D,ES6310002,2023,135,np,203,
3026,20825,I,,"Stichastrella rosea O.F. Müller, 1776)",,,,,,P,D,ES90ATL01,2023,135,np,203,
3027,20826,I,,"Zoroaster fulgens Thomson, 1873",,,,,,P,D,ES90ATL01,2023,135,np,203,
3028,20831,I,,"Pontaster tenuispinus Düben & Koren, 1846)",,,,,,P,D,ES90ATL01,2023,135,np,203,
3029,20832,I,,"Astropecten aranciacus (Linnaeus, 1758)",,,,,,C,D,ESZZ16002,2023,135,np,203,
3030,20836,I,,"Astropecten irregularis (Pennant, 1777)",,,,,,P,D,ES90ATL01,2023,135,np,203,
3031,20846,I,,"Psilaster andromeda (Müller & Troschel, 1842)",,,,,,P,D,ES90ATL01,2023,135,np,203,
3032,20847,I,,"Tethyaster subinermis (Philippi, 1837)",,,,,,P,D,ES90ATL01,2023,135,np,203,
3033,20849,I,,"Luidia ciliaris (Philippi, 1837)",,,,,,C,D,ESZZ16002,2023,135,np,203,
3034,20857,I,,"Echinaster sepositus (Retzius, 1783)",,,,,,C,D,ESZZ16002,2023,135,np,203,
3035,20863,I,,"Asterina gibbosa (Pennant, 1777)",,,1.0,,grids1x1,P,D,ES6120017,2023,135,np,203,22.0
3036,20864,I,,"Asterina pancerii (Gasco, 1870)",,,,,,P,"A,C",ES0000046,2023,135,np,203,
3037,20866,I,,"Chaetaster longipes (Retzius, 1805)",,,,,,C,D,ES6110015,2023,135,np,203,
3038,20868,I,,"Ceramaster grenadensis (Perrier, 1881)",,,,,,P,D,ESZZ12001,2023,135,np,203,
3039,20870,I,,"Nymphaster arenatus (Perrier, 1881)",,,,,,C,D,ES90ATL01,2023,135,np,203,
3040,20871,I,,"Peltaster placenta (Müller & Troschel, 1842)",,,,,,P,D,ES90ATL01,2023,135,np,203,
3041,20872,I,,"Plinthaster dentatus (Perrier, 1884)",,,,,,P,D,ESZZ12001,2023,135,np,203,
3042,20875,I,,"Hacelia attenuata Gray, 1840",,,1.0,,grids1x1,P,A,ES0000337,2023,135,np,203,22.0
3043,20877,I,,"Narcissia canariensis d´Orbigny, 1839",,,,,,P,D,ES7010016,2023,135,np,203,
3044,20878,I,,"Ophidiaster ophidianus (Lamarck, 1816)",,,1.0,,grids1x1,C,"A,C",ES6110015,2023,135,np,203,22.0
3045,20881,I,,"Porania pulvillus (O.F. Müller, 1776)",,,,,,P,D,ES90ATL01,2023,135,np,203,
3046,20890,I,,"Antedon mediterranea (Lamarck, 1816)",,,,,,C,B,ES6310002,2023,135,np,203,
3047,20891,I,,"Leptometra celtica (M'Andrew & Barrett, 1858)",,,,,,C,D,ES90ATL01,2023,135,np,203,
3048,20892,I,,"Leptometra phalangium (Müller, 1841)",,,,,,C,"B,D",ESZZ16003,2023,135,np,203,
3049,20909,I,,"Arbacia lixula (Linnaeus, 1758) ",,,,,,P,D,ES6120023,2023,135,np,203,
3050,20910,I,,"Arbaciella elegans Mortensen, 1910",,,1.0,,grids1x1,P,D,ES6170002,2023,135,np,203,22.0
3051,20911,I,,"Coelopleurus floridanus A. Agassiz, 1871",,,,,,P,D,ESZZ15001,2023,135,np,203,
3052,20914,I,,"Echinus melo Lamarck, 1816 ",,,,,,P,D,ESZZ12003,2023,135,np,203,
3053,20915,I,,"Gracilechinus acutus (Lamarck, 1816)",,,,,,P,D,ESZZ12003,2023,135,np,203,
3054,20918,I,,"Paracentrotus lividus (Lamarck, 1816)",,,,,,C,C,ES6110015,2023,135,np,203,
3055,20919,I,,"Psammechinus microtuberculatus (Blainville, 1825)",,,,,,C,D,ESZZ16002,2023,135,np,203,
3056,20922,I,,"Sphaerechinus granularis (Lamarck, 1816)",,,,,,P,D,ES0000046,2023,135,np,203,
3057,20923,I,,"Genocidaris maculata A. Agassiz, 1869",,,,,,C,D,ES6110015,2023,135,np,203,
3058,20926,I,,"Cidaris cidaris (Linnaeus, 1758)",,,,,,C,D,ES6110015,2023,135,np,203,
3059,20928,I,,"Stylocidaris affinis (Philippi, 1845)",,,,,,P,D,ESZZ15001,2023,135,np,203,
3060,20930,I,,"Echinocyamus pusillus (Müller, 1776)",,,,,,C,D,ESZZ16002,2023,135,np,203,
3061,20931,I,1008,Centrostephanus longispinus,,,1.0,,grids1x1,P,"A,C,IV",ES6170002,2023,135,np,203,22.0
3062,20933,I,,"Araeosoma fenestratum (Thomson, 1872)",,,,,,C,D,ES90ATL01,2023,135,np,203,
3063,20936,I,,"Phormosoma placenta Thomson, 1872",,,,,,P,D,ES90ATL01,2023,135,np,203,
3064,20946,I,,"Brissus unicolor (Leske, 1778)",,,,,,R,D,ES6200029,2023,135,np,203,
3065,20949,I,,"Echinocardium cordatum (Pennant, 1777) ",,,,,,P,D,ES90ATL01,2023,135,np,203,
3066,20956,I,,"Spatangus purpureus O.F. Müller, 1776",,,,,,C,D,ESZZ16002,2023,135,np,203,
3067,20969,I,,"Leptosynapta inhaerens (Müller, 1776)",,,,,,P,D,ES90ATL01,2023,135,np,203,
3068,20979,I,,"Holothuria sanctori Delle Chiaje, 1823",,,,,,P,C,ESZZ15002,2023,135,np,203,
3069,20980,I,,"Holothuria tubulosa Gmelin, 1788",,,,,,C,D,ES6200029,2023,135,np,203,
3070,20982,I,,"Parastichopus regalis (Cuvier, 1817)",,,,,,C,D,ES6110015,2023,135,np,203,
3071,20983,I,,"Parastichopus tremulus (Gunnerus, 1767)",,,,,,P,C,ESZZ15001,2023,135,np,203,
3072,21042,I,,"Benthogone rosea Koehler, 1896",,,,,,P,D,ES90ATL01,2023,135,np,203,
3073,21043,I,,"Laetmogone violacea Théel, 1879",,,,,,P,D,ES90ATL01,2023,135,np,203,
3074,21059,I,,"Astrospartus mediterraneus (Risso, 1826)",,,1.0,,grids1x1,P,D,ES6170030,2023,135,np,203,22.0
3075,21085,I,,"Ophiacantha densa Farran, 1913",,,,,,P,D,ESZZ12001,2023,135,np,203,
3076,21089,I,,"Ophiacantha setosa (Bruzelius, 1805)",,,,,,R,D,ES6110015,2023,135,np,203,
3077,21097,I,,"Ophiomyces grandis Lyman, 1879",,,,,,P,D,ESZZ12001,2023,135,np,203,
3078,21111,I,,"Ophiocomina nigra (Abildgaard in O.F. Müller, 1789)",,,,,,C,D,ESZZ16002,2023,135,np,203,
3079,21118,I,,"Ophioderma longicauda (Bruzelius, 1805)",,,,,,C,D,ESZZ16002,2023,135,np,203,
3080,21130,I,,"Ophiothrix fragilis (Abildgaard in O.F. Müller, 1789)",,,,,,P,D,ES6120023,2023,135,np,203,
3081,21133,I,,"Ophiothrix quinquemaculata (Delle Chiaje, 1828)",,,,,,P,D,ESZZ16001,2023,135,np,203,
3082,21146,I,,"Ophiura albida Forbes, 1839",,,,,,C,D,ES90ATL01,2023,135,np,203,
3083,21153,I,,"Ophiura ophiura (Linnaeus, 1758)",,,,,,P,D,ESZZ12003,2023,135,np,203,
3084,21185,I,,"Cuspidaria cuspidata (Olivi, 1792)",,,,,,P,D,ESZZ12001,2023,135,np,203,
3085,21241,I,,"Arca noae Linnaeus, 1758",,,,,,P,D,ES0000046,2023,135,np,203,
3086,21243,I,,"Asperarca nodulosa (O. F. Müller, 1776)",,,,,,P,D,ESZZ12001,2023,135,np,203,
3087,21244,I,,"Barbatia barbata (Linnaeus, 1758)",,,,,,P,D,ES0000046,2023,135,np,203,
3088,21255,I,,"Limopsis aurita (Brocchi, 1814)",,,,,,C,D,ES90ATL01,2023,135,np,203,
3089,21259,I,,"Striarca lactea (Linnaeus, 1758)",,,,,,P,D,ES6120008,2023,135,np,203,
3090,21261,I,,"Astarte sulcata (da Costa, 1778)",,,,,,P,D,ESZZ12003,2023,135,np,203,
3091,21276,I,,"Lima marioni Fischer, 1882",,,,,,P,D,ESZZ12001,2023,135,np,203,
3092,21322,I,,"Barnea candida (Linnaeus, 1758)",,,1.0,,grids1x1,P,A,ES6150006,2023,135,np,203,22.0
3093,21325,I,,"Pholas dactylus Linnaeus, 1758",,,1.0,,grids1x1,P,"A,D",ES6120003,2023,135,np,203,22.0
3094,21351,I,,"Lithophaga lithophaga (Linnaeus, 1758)",,,1.0,,grids1x1,P,"A,D",ES6120008,2023,135,np,203,22.0
3095,21351,I,1027,Lithophaga lithophaga,,,2.0,,grids1x1,P,"A,IV",ES0000337,2023,135,np,203,22.0
3096,21355,I,,"Modiolus lulat (Dautzenberg, 1891)",,,6.0,,grids1x1,P,"A,D",ES6170030,2023,135,np,203,22.0
3097,21359,I,,"Mytilaster minimus (Poli, 1795)",,,,,,V,D,ES0000260,2023,135,np,203,
3098,21362,I,,"Perna perna (Linnaeus, 1758)",,,,,,P,D,ES7010066,2023,135,np,203,
3099,21403,I,,"Crassostrea angulata (Lamarck, 1819)",,,,,,P,D,ES0000140,2023,135,np,203,
3100,21405,I,,"Ostrea edulis Linnaeus, 1758",,,,,,R,"A,C",ES6200030,2023,135,np,203,
3101,21407,I,,"Anomia ephippium Linnaeus, 1758",,,,,,P,D,ES6120008,2023,135,np,203,
3102,21415,I,,"Delectopecten vitreus (Gmelin, 1791)",,,,,,P,D,ESZZ12003,2023,135,np,203,
3103,21422,I,,"Palliolum incomparabile (Risso, 1826)",,,,,,C,D,ESZZ16002,2023,135,np,203,
3104,21442,I,,"Spondylus gaederopus Linnaeus, 1758",,,1.0,,grids1x1,P,D,ES0000024,2023,135,np,203,22.0
3105,21444,I,,"Spondylus senegalensis Schreibers, 1793",,,300.0,300.0,i,,D,ES7010053,2023,135,np,203,36.0
3106,21446,I,1028,Pinna nobilis,,1.0,3.0,,grids1x1,P,"A,C,IV",ES6170002,2023,135,np,203,22.0
3107,21447,I,,"Pinna rudis Linnaeus, 1758",,,1.0,,grids1x1,P,"A,C",ES6110020,2023,135,np,203,22.0
3108,21457,I,,"Ensis siliqua (Linnaeus, 1758)",,,,,,P,D,ES0000140,2023,135,np,203,
3109,21460,I,,"Solen marginatus Pulteney, 1799",,,,,,P,D,ES0000140,2023,135,np,203,
3110,21469,I,,"Cerastoderma edule (Linnaeus, 1758)",,,,,,P,D,ES0000140,2023,135,np,203,
3111,21470,I,,"Cerastoderma glaucum (Bruguière, 1789)",,,,,,P,D,ES0000140,2023,135,np,203,
3112,21472,I,,"Laevicardium crassum (Gmelin, 1791)",,,,,,C,D,ESZZ16002,2023,135,np,203,
3113,21487,I,,"Donax trunculus Linnaeus, 1758",,,,,,P,D,ES0000140,2023,135,np,203,
3114,21519,I,,"Mactra stultorum (Linnaeus, 1758)",,,,,,P,D,ES6120008,2023,135,np,203,
3115,21555,I,,"Abra longicallus (Scacchi, 1835)",,,,,,P,D,ESZZ12003,2023,135,np,203,
3116,21563,I,,"Scrobicularia plana (da Costa, 1778)",,,,,,P,D,ES0000140,2023,135,np,203,
3117,21594,I,,"Callista chione (Linnaeus, 1758)",,,,,,P,D,ES6120008,2023,135,np,203,
3118,21595,I,,"Chamelea gallina (Linnaeus, 1758)",,,,,,P,D,ES0000140,2023,135,np,203,
3119,21612,I,,"Ruditapes decussatus (Linnaeus, 1758)",,,,,,P,D,ES0000048,2023,135,np,203,
3120,21614,I,,"Timoclea ovata (Pennant, 1777)",,,,,,C,D,ESZZ16002,2023,135,np,203,
3121,21618,I,,"Venus casina Linnaeus, 1758",,,,,,C,D,ESZZ16002,2023,135,np,203,
3122,21620,I,,"Venus verrucosa Linnaeus, 1758",,,,,,P,D,ES0000140,2023,135,np,203,
3123,21641,I,,"Loligo vulgaris Lamarck, 1798",,,1000.0,1000.0,i,,D,ES7010020,2023,135,np,203,36.0
3124,21647,I,,"Stauroteuthis syrtensis Verrill, 1879",,,,,,P,D,ESZZ12001,2023,135,np,203,
3125,21654,I,,"Eledone cirrhosa (Lamarck, 1798)",,,,,,C,D,ESZZ16003,2023,135,np,203,
3126,21655,I,,"Eledone moschata (Lamarck, 1798)",,,,,,R,D,ESZZ16003,2023,135,np,203,
3127,21657,I,,"Octopus salutii Vérany, 1836",,,,,,P,D,ES90ATL01,2023,135,np,203,
3128,21658,I,,"Octopus vulgaris Cuvier, 1797",,,,,,C,D,ES6200029,2023,135,np,203,
3129,21682,I,,"Liocranchia reinhardtii (Steenstrup, 1856)",,,,,,P,D,ESZZ12001,2023,135,np,203,
3130,21684,I,,"Taonius pavo (Lesueur, 1821)",,,,,,P,D,ESZZ12001,2023,135,np,203,
3131,21685,I,,"Teuthowenia megalops (Prosch, 1849)",,,,,,P,D,ESZZ12001,2023,135,np,203,
3132,21713,I,,"Taningia danae Joubin, 1931",,,,,,P,D,ES90ATL01,2023,135,np,203,
3133,21715,I,,"Illex coindetii (Vérany, 1839)",,,,,,P,D,ES90ATL01,2023,135,np,203,
3134,21718,I,,"Todarodes sagittatus (Lamarck, 1798)",,,,,,P,D,ES90ATL01,2023,135,np,203,
3135,21719,I,,"Todaropsis eblanae (Ball, 1841)",,,,,,P,D,ES90ATL01,2023,135,np,203,
3136,21729,I,,"Sepia elegans Blainville, 1827",,,,,,C,D,ESZZ16002,2023,135,np,203,
