ID_Ruta,Nombre_Ruta,NOM_ETAPA,Nombre_completo,Longitud,TIPOLOGIA,Description,id,nombre_en,CCAA_1,Provincia_1
3047,PR-CV 055. Biar.Santuario Nuestra Señora de Gracia-Biar.Santuario Nuestra Señora de Gracia,,PR-CV 055. Biar.Santuario Nuestra Señora de Gracia-Biar.Santuario Nuestra Señora de Gracia ,"20,93",,,PRCV0055_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3049,PR-CV 053. Pedreguer-Pedreguer,,PR-CV 053. Pedreguer-Pedreguer ,"19,46",,,PRCV0053_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3050,PR-CV 043. Fleix-Cumbre la Safor,,PR-CV 043. Fleix-Cumbre la Safor ,"43,84",,,PRCV0043_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3051,PR-CV 037. Cocentaina-Cocentaina,,PR-CV 037. Cocentaina-Cocentaina ,"17,84",,,PRCV0037_00E000_0,,Comunitat Valenciana,"Alacant/Alicante, València/Valencia"
3052,PR-CV 036. Petrer-Silla del Cid,,PR-CV 036. Petrer-Silla del Cid ,"5,93",,,PRCV0036_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3053,PR-CV 034. Xorret del Catí-Xorret del Catí,,PR-CV 034. Xorret del Catí-Xorret del Catí ,"8,76",,,PRCV0034_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3055,PR-CV 032. Xorret del Catí-Xorret del Catí,,PR-CV 032. Xorret del Catí-Xorret del Catí ,"9,39",,,PRCV0032_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3056,PR-CV 031. Xorret del Catí-Xorret del Catí,,PR-CV 031. Xorret del Catí-Xorret del Catí ,"8,88",,,PRCV0031_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3057,PR-CV 430. Sendero Geológico,,PR-CV 430. Sendero Geológico ,"6,68",,,PRCV0430_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3060,PR-CV 029. Xorret del Catí-Silla del Cid,,PR-CV 029. Xorret del Catí-Silla del Cid ,"4,6",,,PRCV0029_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3087,PR-CV 013. Finestrat-Polop,,PR-CV 013. Finestrat-Polop ,"13,58",,,PRCV0013_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3088,PR-CV 427. Benigembla-Cocoll-Castell de Castells,,PR-CV 427. Benigembla-Cocoll-Castell de Castells ,"13,98",,,PRCV0427_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3089,PR-CV 313. Banyeres-Banyeres,,PR-CV 313. Banyeres-Banyeres ,"12,01",,,PRCV0313_00E000_0,,Comunitat Valenciana,"Alacant/Alicante, València/Valencia"
3098,PR-CV 406. Ruta del Telégrafo,,PR-CV 406. Ruta del Telégrafo ,"10,04",,,PRCV0406_00E000_0,,Comunitat Valenciana,València/Valencia
3101,PR-CV 354. Cala de la Granadella-Cala de la Granadella,,PR-CV 354. Cala de la Granadella-Cala de la Granadella ,"13,04",,,PRCV0354_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3116,PR-CV 445. Sender del Seguili,,PR-CV 445. Sender del Seguili ,"11,56",,,PRCV0445_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3129,PR-CV 436. Camí de la Cova de la Serp (Altea la Vella)-Pinos,,PR-CV 436. Camí de la Cova de la Serp (Altea la Vella)-Pinos ,"12,38",,,PRCV0436_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3148,PR-CV 260. Ruta de les Fornilles,,PR-CV 260. Ruta de les Fornilles ,"9,69",,,PRCV0260_00E000_0,,Comunitat Valenciana,"Castelló/Castellón, València/Valencia"
3149,PR-CV 361. Onda-El Salvador-Onda,,PR-CV 361. Onda-El Salvador-Onda ,"11,76",,,PRCV0361_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3160,PR-CV 272. Sender a la Font de la Carencia,,PR-CV 272. Sender a la Font de la Carencia ,"13,44",,,PRCV0272_00E000_0,,Comunitat Valenciana,València/Valencia
3161,PR-CV 351. La Herrada del Gallego,,PR-CV 351. La Herrada del Gallego ,"23,07",,,PRCV0351_00E000_0,,Comunitat Valenciana,València/Valencia
3215,PR-CV 378. Magdalena-Font Salut-San Vicent de Borriol-Barranc d'Olaria-Vía pecuaria-Magdalena,,PR-CV 378. Magdalena-Font Salut-San Vicent de Borriol-Barranc d'Olaria-Vía pecuaria-Magdalena ,"15,79",,,PRCV0378_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3221,PR-CV 060. Barx-La Drova,,PR-CV 060. Barx-La Drova ,"9,51",,,PRCV0060_00E000_0,,Comunitat Valenciana,València/Valencia
3224,PR-CV 318. Sender Albalat dels Tarongers,,PR-CV 318. Sender Albalat dels Tarongers ,"12,29",,,PRCV0318_00E000_0,,Comunitat Valenciana,València/Valencia
3245,PR-CV 249. Ruta de las Aldeas,,PR-CV 249. Ruta de las Aldeas ,"24,82",,,PRCV0249_00E000_0,,Comunitat Valenciana,València/Valencia
3249,PR-CV 276. Sendero de Ayódar,,PR-CV 276. Sendero de Ayódar ,"16,29",,,PRCV0276_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3253,PR-CV 347. Ruta dels Assagadors i les Covatelles,,PR-CV 347. Ruta dels Assagadors i les Covatelles ,"7,1",,,PRCV0347_00E000_0,,Comunitat Valenciana,"Alacant/Alicante, València/Valencia"
3254,PR-CV 297. Cova del Bovalar,,PR-CV 297. Cova del Bovalar ,"11,47",,,PRCV0297_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3258,PR-CV 448. Sender dels Tossals de Castelló,,PR-CV 448. Sender dels Tossals de Castelló ,"11,09",,,PRCV0448_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3264,PR-CV 327. Camí de Foios,,PR-CV 327. Camí de Foios ,"21,41",,,PRCV0327_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3267,PR-CV 341. Ruta Etnográfica del Alcalatén,,PR-CV 341. Ruta Etnográfica del Alcalatén ,"15,67",,,PRCV0341_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3272,PR-CV 162. La Serra Perenxisa,,PR-CV 162. La Serra Perenxisa ,"21,02",,,PRCV0162_00E000_0,,Comunitat Valenciana,València/Valencia
3273,PR-CV 369. Estivella-Penya Roja,,PR-CV 369. Estivella-Penya Roja ,"21,38",,,PRCV0369_00E000_0,,Comunitat Valenciana,València/Valencia
3274,PR-CV 437. Volta del Canal,,PR-CV 437. Volta del Canal ,"28,79",,,PRCV0437_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3275,PR-CV 337. Ruta de las Fuentes de Titaguas,,PR-CV 337. Ruta de las Fuentes de Titaguas ,"15,66",,,PRCV0337_00E000_0,,Comunitat Valenciana,València/Valencia
3276,PR-CV 295. Ruta del riu Cérvol y sus Molinos,,PR-CV 295. Ruta del riu Cérvol y sus Molinos ,"14,6",,,PRCV0295_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3278,PR-CV 431. Irta-Camapanilles-Cañada Real del Clot del Diumenge,,PR-CV 431. Irta-Camapanilles-Cañada Real del Clot del Diumenge ,"26,6",,,PRCV0431_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3279,PR-CV 358. Pujada a La Nevera,,PR-CV 358. Pujada a La Nevera ,"27,22",,,PRCV0358_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3280,PR-CV 441. Mirador de la Vega,,PR-CV 441. Mirador de la Vega ,"20,56",,,PRCV0441_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3281,PR-CV 329. Ruta del Salt,,PR-CV 329. Ruta del Salt ,"10,51",,,PRCV0329_00E000_0,,Comunitat Valenciana,València/Valencia
3286,PR-CV 426. Muria-Cima del Penyó Roig,,PR-CV 426. Muria-Cima del Penyó Roig ,"2,53",,,PRCV0426_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3308,PR-CV 425. Alcalalí-Coll de Rates-Alcalí,,PR-CV 425. Alcalalí-Coll de Rates-Alcalí ,"10,79",,,PRCV0425_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3311,PR-CV 415. Ondara-Ondara,,PR-CV 415. Ondara-Ondara ,"9,76",,,PRCV0415_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3320,PR-CV 383. Biar-Alto de la Creueta (Banyeres de Mariola),,PR-CV 383. Biar-Alto de la Creueta (Banyeres de Mariola) ,"15,29",,,PRCV0383_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3323,PR-CV 311. Novelda-Novelda,,PR-CV 311. Novelda-Novelda ,"13,09",,,PRCV0311_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3327,PR-CV 282. San Vicente del Raspeig-Cruce Cañada Real en Platet de Tochar,,PR-CV 282. San Vicente del Raspeig-Cruce Cañada Real en Platet de Tochar ,"20,06",,,PRCV0282_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3328,PR-CV 180. Albatera-Albatera,,PR-CV 180. Albatera-Albatera ,"11,87",,,PRCV0180_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3329,PR-CV 179. Orito (Monforte del Cid)-Orito (Monforte del Cid),,PR-CV 179. Orito (Monforte del Cid)-Orito (Monforte del Cid) ,"6,85",,,PRCV0179_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3330,PR-CV 168. Benimasot-Benimasot,,PR-CV 168. Benimasot-Benimasot ,"34,48",,,PRCV0168_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3331,PR-CV 167. Vall de Gallinera. Alpatró-Benialí,,PR-CV 167. Vall de Gallinera. Alpatró-Benialí ,"4,87",,,PRCV0167_00E000_0,,Comunitat Valenciana,"Alacant/Alicante, València/Valencia"
3333,PR-CV 165. Salinas-Ermita de San Isidro,,PR-CV 165. Salinas-Ermita de San Isidro ,"8,96",,,PRCV0165_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3334,PR-CV 159. Finca Peña Sol (Villena)-Área Recreativa El Plano (Sax),,PR-CV 159. Finca Peña Sol (Villena)-Área Recreativa El Plano (Sax) ,"16,07",,,PRCV0159_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3335,PR-CV 355. Puerto de Xàbia-Cima del Mongó,,PR-CV 355. Puerto de Xàbia-Cima del Mongó ,"3,42",,,PRCV0355_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3336,PR-CV 158. Parcent-Parcent,,PR-CV 158. Parcent-Parcent ,"14,34",,,PRCV0158_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3337,PR-CV 151. Pla d'Aialt (Castell de Castells)-Pla d´Aialt (Castell de Castells),,PR-CV 151. Pla d'Aialt (Castell de Castells)-Pla d´Aialt (Castell de Castells) ,"7,44",,,PRCV0151_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3338,PR-CV 150. Área  Recreativa la Font (Castell de Castells)-Morro Blau,,PR-CV 150. Área  Recreativa la Font (Castell de Castells)-Morro Blau ,"22,2",,,PRCV0150_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3339,PR-CV 149. Área Recreativa El Castellet-Área Recreativa El Castellet,,PR-CV 149. Área Recreativa El Castellet-Área Recreativa El Castellet ,"9,46",,,PRCV0149_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3341,PR-CV 127. Ibi-Ibi,,PR-CV 127. Ibi-Ibi ,"15,55",,,PRCV0127_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3342,PR-CV 112. Xixona-Xixona,,PR-CV 112. Xixona-Xixona ,"16,32",,,PRCV0112_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3343,PR-CV 104. Agres (Molí Mató)-Cava de Don Miguel,,PR-CV 104. Agres (Molí Mató)-Cava de Don Miguel ,"3,81",,,PRCV0104_00E000_0,,Comunitat Valenciana,"Alacant/Alicante, València/Valencia"
3344,PR-CV 027. Agres-Concentaina,,PR-CV 027. Agres-Concentaina ,"8,08",,,PRCV0027_00E000_0,,Comunitat Valenciana,"Alacant/Alicante, València/Valencia"
3345,PR-CV 026. Ibi-Ibi,,PR-CV 026. Ibi-Ibi ,"16,96",,,PRCV0026_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3346,PR-CV 025. Elda-Elda,,PR-CV 025. Elda-Elda ,"28,83",,,PRCV0025_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3347,PR-CV 024. Quatretondeta-Pla de la Casa,,PR-CV 024. Quatretondeta-Pla de la Casa ,"6,13",,,PRCV0024_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3348,PR-CV 023. Quatretondeta-Benasau,,PR-CV 023. Quatretondeta-Benasau ,"10,93",,,PRCV0023_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3349,PR-CV 022. Puerto de Tudons-Confrides,,PR-CV 022. Puerto de Tudons-Confrides ,"11,51",,,PRCV0022_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3350,PR-CV 312. Villena-Villena,,PR-CV 312. Villena-Villena ,"11,23",,,PRCV0312_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3351,PR-CV 021. Puerto de Tudons-Benifato,,PR-CV 021. Puerto de Tudons-Benifato ,"10,45",,,PRCV0021_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3352,PR-CV 289. La Font del Molí-La Font del Molí,,PR-CV 289. La Font del Molí-La Font del Molí ,"11,04",,,PRCV0289_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3353,PR-CV 020. Puerto de Tudons-Cumbre de Aitana,,PR-CV 020. Puerto de Tudons-Cumbre de Aitana ,"10,07",,,PRCV0020_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3354,PR-CV 281. La Canalosa-La Romana,,PR-CV 281. La Canalosa-La Romana ,"12,81",,,PRCV0281_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3355,PR-CV 242. Ermita de la Santa Cruz (Aspe)-Ermita de la Santa Cruz (Aspe),,PR-CV 242. Ermita de la Santa Cruz (Aspe)-Ermita de la Santa Cruz (Aspe) ,"7,78",,,PRCV0242_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3356,PR-CV 019. Guadalest-Castell de Castells,,PR-CV 019. Guadalest-Castell de Castells ,"12,65",,,PRCV0019_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3357,PR-CV 018. Embalse de Guadalest-Cumbre de la Xorta,,PR-CV 018. Embalse de Guadalest-Cumbre de la Xorta ,"14,52",,,PRCV0018_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3358,PR-CV 017. Polp-Polop,,PR-CV 017. Polp-Polop ,"16,25",,,PRCV0017_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3359,PR-CV 016. Polop-Ponoig,,PR-CV 016. Polop-Ponoig ,"8,94",,,PRCV0016_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3360,PR-CV 010. Sella-Benifato,,PR-CV 010. Sella-Benifato ,"21,33",,,PRCV0010_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3361,PR-CV 004. Banyeres-Banyeres,,PR-CV 004. Banyeres-Banyeres ,"18,78",,,PRCV0004_00E000_0,,Comunitat Valenciana,"Alacant/Alicante, València/Valencia"
3363,PR-CV 170. Ibi-Ibi,,PR-CV 170. Ibi-Ibi ,"6,18",,,PRCV0170_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3366,PR-CV 128. Ibi-Cumbre de la Carrasqueta,,PR-CV 128. Ibi-Cumbre de la Carrasqueta ,"7,48",,,PRCV0128_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3367,PR-CV 015. Polop-Polop,,PR-CV 015. Polop-Polop ,"23,22",,,PRCV0015_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3369,PR-CV 012. Finestrat-Sella,,PR-CV 012. Finestrat-Sella ,"17,18",,,PRCV0012_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3370,PR-CV 002. Plà del Cabeço-Plà del Cabeço,,PR-CV 002. Plà del Cabeço-Plà del Cabeço ,"10,01",,,PRCV0002_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3375,PR-CV 400. Del Vernissa a la Cuta,,PR-CV 400. Del Vernissa a la Cuta ,"16,69",,,PRCV0400_00E000_0,,Comunitat Valenciana,"Alacant/Alicante, València/Valencia"
3377,PR-CV 353. Serra d'Orxeta,,PR-CV 353. Serra d'Orxeta ,"14,45",,,PRCV0353_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3378,PR-CV 414. La Cuesta Larga,,PR-CV 414. La Cuesta Larga ,"13,4",,,PRCV0414_00E000_0,,Comunitat Valenciana,València/Valencia
3381,PR-CV 259. Ruta del Barranc de Gasque,,PR-CV 259. Ruta del Barranc de Gasque ,"24,02",,,PRCV0259_00E000_0,,Comunitat Valenciana,València/Valencia
3382,PR-CV 258. Ruta Cavall de l'Olivera,,PR-CV 258. Ruta Cavall de l'Olivera ,"26,22",,,PRCV0258_00E000_0,,Comunitat Valenciana,València/Valencia
3383,PR-CV 451. Monasterio del Desert de les Palmes,,PR-CV 451. Monasterio del Desert de les Palmes ,"13,96",,,PRCV0451_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3384,PR-CV 432. Castell de Xivert i Corrals,,PR-CV 432. Castell de Xivert i Corrals ,"25,75",,,PRCV0432_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3385,PR-CV 321. La Pelma-La Ricona-La Bandera- LaPelma,,PR-CV 321. La Pelma-La Ricona-La Bandera- LaPelma ,"15,49",,,PRCV0321_00E000_0,,Comunitat Valenciana,València/Valencia
3386,PR-CV 328. Camí d'Arminya,,PR-CV 328. Camí d'Arminya ,"13,9",,,PRCV0328_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3387,PR-CV 424. Baronía de Andilla,,PR-CV 424. Baronía de Andilla ,"23,09",,,PRCV0424_00E000_0,,Comunitat Valenciana,València/Valencia
3388,PR-CV 385. Senda Malos Pasos-Umbría Ballesteros,,PR-CV 385. Senda Malos Pasos-Umbría Ballesteros ,"31,83",,,PRCV0385_00E000_0,,Comunitat Valenciana,València/Valencia
3390,PR-CV 028. Xorret del Catí-Cumbre del Despeñador,,PR-CV 028. Xorret del Catí-Cumbre del Despeñador ,"3,32",,,PRCV0028_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3715,PR-CV 314. Saganta,,PR-CV 314. Saganta ,"9,75",,,PRCV0314_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3718,PR-CV 325. Novelda-Cima del Sit,,PR-CV 325. Novelda-Cima del Sit ,"13,6",,,PRCV0325_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3722,PR-CV 278. Hondón de las Nieves-Hondón de las Nieves,,PR-CV 278. Hondón de las Nieves-Hondón de las Nieves ,"19,4",,,PRCV0278_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3724,PR-CV 270. Xixona-Pou del Zurdo,,PR-CV 270. Xixona-Pou del Zurdo ,"11,79",,,PRCV0270_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3726,PR-CV 255. Hondón de los Frailes-Hondón de los Frailes,,PR-CV 255. Hondón de los Frailes-Hondón de los Frailes ,"11,78",,,PRCV0255_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3727,PR-CV 181. Fleix-Fleix,,PR-CV 181. Fleix-Fleix ,"5,95",,,PRCV0181_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3730,PR-CV 340. Zona de Acampada de Oitá-Zona de Acampada de Oitá,,PR-CV 340. Zona de Acampada de Oitá-Zona de Acampada de Oitá ,"9,36",,,PRCV0340_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3732,PR-CV 315. Aspe-Alto de Pepe Rusa,,PR-CV 315. Aspe-Alto de Pepe Rusa ,"6,05",,,PRCV0315_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3733,PR-CV 449. Pardanchinos-Osset-Andilla,,PR-CV 449. Pardanchinos-Osset-Andilla ,"14,52",,,PRCV0449_00E000_0,,Comunitat Valenciana,València/Valencia
3735,PR-CV 109. Els Pontets-Els Pontets,,PR-CV 109. Els Pontets-Els Pontets ,"13,03",,,PRCV0109_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3750,PR-CV 303. D'Alcira a la Casella,,PR-CV 303. D'Alcira a la Casella ,"24,8",,,PRCV0303_00E000_0,,Comunitat Valenciana,València/Valencia
3751,PR-CV 435. Senda del Barranc de la Fosc,,PR-CV 435. Senda del Barranc de la Fosc ,"10,02",,,PRCV0435_00E000_0,,Comunitat Valenciana,València/Valencia
3755,PR-CV 334. Creu del Cardenal,,PR-CV 334. Creu del Cardenal ,"2,35",,,PRCV0334_00E000_0,,Comunitat Valenciana,València/Valencia
3969,PR-CV 345. Sendero de Puente Bullana,,PR-CV 345. Sendero de Puente Bullana ,"10,87",,,PRCV0345_00E000_0,,Comunitat Valenciana,València/Valencia
3992,PR-CV 422. Els Camins del Desert,,PR-CV 422. Els Camins del Desert ,"14,84",,,PRCV0422_00E000_0,,Comunitat Valenciana,Castelló/Castellón
3995,PR-CV 442. La Caldera del Gigante,,PR-CV 442. La Caldera del Gigante ,"16,58",,,PRCV0442_00E000_0,,Comunitat Valenciana,Alacant/Alicante
3996,PR-CV 384. Ruta de les Fonts,,PR-CV 384. Ruta de les Fonts ,"14,99",,,PRCV0384_00E000_0,,Comunitat Valenciana,Castelló/Castellón
4000,PR-CV 320. Soneja-La Dehesa,,PR-CV 320. Soneja-La Dehesa ,"14,79",,,PRCV0320_00E000_0,,Comunitat Valenciana,"Castelló/Castellón, València/Valencia"
4003,PR-CV 360.1. Onda-Las Pirámides-Onda,,PR-CV 360.1. Onda-Las Pirámides-Onda ,"16,15",,,PRCV0360_01E000_0,,Comunitat Valenciana,Castelló/Castellón
4005,PR-CV 336. Senda de la Lloma-Muntanya de Cullera,,PR-CV 336. Senda de la Lloma-Muntanya de Cullera ,"13,97",,,PRCV0336_00E000_0,,Comunitat Valenciana,València/Valencia
4010,PR-CV 404. Font de l'Omet-Clot de les Tortuges,,PR-CV 404. Font de l'Omet-Clot de les Tortuges ,"14,67",,,PRCV0404_00E000_0,,Comunitat Valenciana,València/Valencia
4015,PR-CV 030. Xorret del Catí-Rasos del Catí,,PR-CV 030. Xorret del Catí-Rasos del Catí ,"6,68",,,PRCV0030_00E000_0,,Comunitat Valenciana,Alacant/Alicante
4108,PR-CV 367. Sendero Viga Horcajo,,PR-CV 367. Sendero Viga Horcajo ,"10,62",,,PRCV0367_00E000_0,,Comunitat Valenciana,València/Valencia
4137,PR-CV 444. Sendero del Tarafa,,PR-CV 444. Sendero del Tarafa ,"15,35",,,PRCV0444_00E000_0,,Comunitat Valenciana,Alacant/Alicante
4426,SL-CV-044. Sendero de Rugat,,SL-CV-044. Sendero de Rugat ,"3,2",,,SLCV0044_00E000_0,,Comunitat Valenciana,"Alacant/Alicante, València/Valencia"
4447,SL-CV-042. Senda dels Lladrés,,SL-CV-042. Senda dels Lladrés ,"2,23",,,SLCV0042_00E000_0,,Comunitat Valenciana,València/Valencia
4469,SL-CV-086. Ruta de los Hornos de Yeso. Villena (Paraje de la Tejera)-Villena (Paraje de la Tejera),,SL-CV-086. Ruta de los Hornos de Yeso. Villena (Paraje de la Tejera)-Villena (Paraje de la Tejera) ,"4,43",,,SLCV0086_00E000_0,,Comunitat Valenciana,Alacant/Alicante
4470,SL-CV-117. El Salze (Beneixama)-L'Assegador de Calataiud (Banyeres de Mariola),,SL-CV-117. El Salze (Beneixama)-L'Assegador de Calataiud (Banyeres de Mariola) ,"6,05",,,SLCV0117_00E000_0,,Comunitat Valenciana,"Alacant/Alicante, València/Valencia"
4472,SL-CV-119. Xaló. Paseo la Alameda-Parcent. Coll de Rates,,SL-CV-119. Xaló. Paseo la Alameda-Parcent. Coll de Rates ,"4,82",,,SLCV0119_00E000_0,,Comunitat Valenciana,Alacant/Alicante
4473,SL-CV-099. Ermita de Santa Llúcia. Jávea-Jávea,,SL-CV-099. Ermita de Santa Llúcia. Jávea-Jávea ,"1,87",,,SLCV0099_00E000_0,,Comunitat Valenciana,Alacant/Alicante
4474,SL-CV-324. Albergue de la Talaeta-Alto de Carrascales,,SL-CV-324. Albergue de la Talaeta-Alto de Carrascales ,"4,87",,,SLCV0324_00E000_0,,Comunitat Valenciana,Alacant/Alicante
4503,SL-CV-097. Mirador de la Creu del Portixol-Cala de la Barraca,,SL-CV-097. Mirador de la Creu del Portixol-Cala de la Barraca ,"0,69",,,SLCV0097_00E000_0,,Comunitat Valenciana,Alacant/Alicante
4512,VV de Alcoi,,VV de Alcoi ,"21,77",,,VVALCO_005,Alcoi Greenway,Comunitat Valenciana,Alacant/Alicante
4520,VV del Antic Trenet,,VV del Antic Trenet ,"39,33",,,VVANT1_027,Antic Trenet Greenway,Comunitat Valenciana,València/Valencia
4526,VV Benidorm,,VV Benidorm ,"1,62",,,VVBENI_004,Benidorm Greenway,Comunitat Valenciana,Alacant/Alicante
4545,VV del Xixarra (Las Virtudes - Biar),,VV del Xixarra (Las Virtudes - Biar) ,"15,88",,,VVXIX2_136,Xixarra Greenway,Comunitat Valenciana,Alacant/Alicante
4549,VV Ribera Costera (Tramo Xátiva - Carcaixent),,VV Ribera Costera (Tramo Xátiva - Carcaixent) ,"7,64",,,VVRB1_054,Ribera Costera Greenway (Xátiva - Carcaixent),Comunitat Valenciana,València/Valencia
4564,VV de Llíria,,VV de Llíria ,"5,73",,,VVLLIR_065,Llíria Greenway,Comunitat Valenciana,València/Valencia
4591,VV de Xurra,,VV de Xurra ,"16,19",,,VVXURR_137,Xurra Greenway,Comunitat Valenciana,València/Valencia
4597,VV del Mar,,VV del Mar ,"5,74",,,VVOROP_086,Del Mar Greenway,Comunitat Valenciana,Castelló/Castellón
4599,VV del Maigmó,,VV del Maigmó ,"21,14",,,VVMAIG_069,Maigmó Greenway,Comunitat Valenciana,Alacant/Alicante
4600,VV de Torrevieja,,VV de Torrevieja ,"6,61",,,VVTORR_124,Torrevieja Greenway,Comunitat Valenciana,Alacant/Alicante
4607,VV de la Safor,,VV de la Safor ,"6,82",,,VVSAFO_105,Safor Greenway,Comunitat Valenciana,València/Valencia
4621,VV de Dénia,,VV de Dénia ,"5,91",,,VVDENI_037,Dénia Greenway,Comunitat Valenciana,Alacant/Alicante
4637,VV de Ojos Negros (Comunidad Valenciana),,VV de Ojos Negros (Comunidad Valenciana) ,"75,53",,,VVOJN1_082,Ojos Negros Greenway,Comunitat Valenciana,València/Valencia
4642,VV Ribera Costera (Manuel),,VV Ribera Costera (Manuel) ,"1,77",,,VVMAN1_070,Manuel Greenway,Comunitat Valenciana,València/Valencia
541,Camino Natural Turia - Cabriel,Etapa 3: Jaraguas - Cabriel (itinerario senderista),Camino Natural Turia - Cabriel Etapa 3: Jaraguas - Cabriel (itinerario senderista),"30,38345967",CN por etapas (3),,,,"Castilla-La Mancha, Comunitat Valenciana","Albacete, València/Valencia"
694,Camino Natural de Matarraña - Algars,Etapa 1: El Parrizal - Beceite (itinerario senderista),Camino Natural de Matarraña - Algars Etapa 1: El Parrizal - Beceite (itinerario senderista),"7,00663395371",CN por etapas (16),,,,"Aragón, Cataluña/Catalunya, Comunitat Valenciana","Castelló/Castellón, Tarragona, Teruel"
1089,GR-238. Etapa 04. La Loberuela-La Torre,,GR-238. Etapa 04. La Loberuela-La Torre ,"6,71",,,GRXX0238_00E004_0,,"Castilla-La Mancha, Comunitat Valenciana","Cuenca, València/Valencia"
1098,GR-160. Etapa 46. Puebla de Arenoso-Montanejos,,GR-160. Etapa 46. Puebla de Arenoso-Montanejos ,"14,48",,,GRXX0160_00E046_0,,"Aragón, Comunitat Valenciana","Castelló/Castellón, Teruel"
